,date,open,high,low,close,vwap,200_ma,100_ma,20_ema,volume,volume_ma,rsi,prev_close,$_change,%_change
38,1994-09-07 13:30:00,47.42187,47.42187,47.21875,47.26562,47.30208,46.16335755000003,45.64249760000007,46.95535004540866,27900,332860.0,61.88322686385214,47.3125,0.10936999999999841,0.23116512549537313
39,1994-09-08 13:30:00,47.35937,47.5625,47.34375,47.5,47.46875,46.17070130000002,45.671560100000065,47.007221469655455,284800,305085.0,65.64381158144826,47.26562,0.09375,0.19834712842019211
40,1994-09-09 13:30:00,47.03125,47.125,46.8125,47.0,46.97916666666666,46.17429505000002,45.69859140000007,47.00653371064065,488400,285695.0,53.51430175906738,47.5,-0.46875,-0.9868421052631579
41,1994-09-12 13:30:00,47.0,47.0625,46.78125,46.85937,46.90104,46.17624815000003,45.72359140000007,46.99251811915106,129400,282960.0,50.67794341616571,47.0,0.0,0.0
42,1994-09-13 13:30:00,46.95312,47.125,46.85937,47.0,46.99479,46.17874815000002,45.750466400000064,46.99323067923192,389200,286125.0,53.3411795466885,46.85937,0.09375,0.20006671024386372
43,1994-09-14 13:30:00,46.84375,47.10937,46.84375,47.04687,46.99999666666667,46.18242000000003,45.771872600000066,46.99833918597173,423500,252825.0,54.22826915640423,47.0,-0.15625,-0.3324468085106383
44,1994-09-15 13:30:00,47.17187,47.64062,47.17187,47.64062,47.48437,46.18890435000003,45.79968510000007,47.059508787307756,779800,285130.0,63.655183655236044,47.04687,0.125,0.2656924892134163
45,1994-09-16 13:30:00,47.0,47.14062,46.84375,47.01562,46.99999666666667,46.19195120000003,45.81656010000007,47.055328902802245,571300,282695.0,51.60654240486843,47.64062,-0.6406199999999984,-1.3446928272553935
46,1994-09-19 13:30:00,47.125,47.32812,47.01562,47.0625,47.13541333333333,46.19460745000003,45.834372600000066,47.05601186444014,167300,285900.0,52.33531708452843,47.01562,0.10938000000000159,0.23264608655591817
47,1994-09-20 13:30:00,46.8125,46.85937,46.17187,46.17187,46.40103666666666,46.19187305000003,45.84656010000007,46.9718078773506,355600,299695.0,40.008449217465504,47.0625,-0.25,-0.5312084993359893
48,1994-09-21 13:30:00,46.3125,46.3125,45.73437,46.17187,46.07291333333333,46.18835740000003,45.857341300000066,46.89562331760292,397500,306140.0,40.008449217465504,46.17187,0.1406300000000016,0.30457939000521655
49,1994-09-22 13:30:00,46.28125,46.28125,46.01562,46.0625,46.11979,46.18445115000003,45.864216300000066,46.816278239735965,266400,306725.0,38.70992379577693,46.17187,0.10938000000000159,0.2368974875828109
50,1994-09-23 13:30:00,46.07812,46.17187,45.82812,45.90625,45.96874666666667,46.17976365000003,45.86999760000007,46.72960888357064,176600,308185.0,36.86887571704994,46.0625,0.015619999999998413,0.03391044776119058
51,1994-09-26 13:30:00,46.07812,46.17187,45.98437,46.14062,46.09895333333333,46.177029250000025,45.87890380000007,46.673514704182956,223000,302360.0,41.372969152661156,45.90625,0.1718699999999984,0.37439346494213405
52,1994-09-27 13:30:00,46.14062,46.26562,46.0,46.10937,46.12499666666667,46.17460735000003,45.888122500000065,46.61978663711792,479500,308820.0,40.953416290077314,46.14062,0.0,0.0
53,1994-09-28 13:30:00,46.35937,46.53125,46.32812,46.46875,46.44270666666667,46.172576100000036,45.905310000000064,46.60540219548764,324000,323220.0,47.54170653466234,46.10937,0.25,0.542189147238403
54,1994-09-29 13:30:00,46.46875,46.46875,46.09375,46.23437,46.26562333333334,46.17109170000003,45.92406000000007,46.57006579591739,195900,315205.0,44.08678855629772,46.46875,0.0,0.0
55,1994-09-30 13:30:00,46.21875,46.4375,46.17187,46.17187,46.26041333333333,46.16960730000003,45.93874750000007,46.5321423867824,5200,300735.0,43.18553817503477,46.23437,-0.015619999999998413,-0.03378439027069778
56,1994-10-03 13:30:00,46.20312,46.25,45.98437,46.0625,46.09895666666667,46.16679480000003,45.95640380000007,46.48741454042217,72600,299385.0,41.583542428790786,46.17187,0.03125,0.06768190242240568
57,1994-10-04 13:30:00,46.29687,46.29687,45.34375,45.375,45.67187333333334,46.16085730000003,45.96499760000007,46.381470298477204,84200,292105.0,33.237039817542076,46.0625,0.2343699999999984,0.5088086838534565
58,1994-10-05 13:30:00,45.29687,45.39062,45.0,45.39062,45.26041333333333,46.15468540000003,45.97374760000007,46.28710360338413,461900,313805.0,33.56331498034604,45.375,-0.07813000000000159,-0.17218732782369495
59,1994-10-06 13:30:00,45.42187,45.45312,45.17187,45.25,45.29166333333333,46.148591650000036,45.98093510000007,46.188331831633256,345200,316825.0,32.04500808795359,45.39062,0.03125,0.06884682341858296
60,1994-10-07 13:30:00,45.25,45.57812,45.20312,45.45312,45.41145333333333,46.14195100000003,45.983591300000064,46.118311657192,188700,301840.0,36.51259075681415,45.25,0.0,0.0
61,1994-10-10 13:30:00,45.65625,46.01562,45.64062,45.9375,45.86458,46.13788850000004,45.98781010000007,46.1010914993642,213600,306050.0,45.68329788589436,45.45312,0.2031300000000016,0.4469000147844671
62,1994-10-11 13:30:00,46.14062,46.75,46.14062,46.625,46.50520666666667,46.136013500000026,45.99671640000007,46.1509875470438,461400,309660.0,55.50705386512432,45.9375,0.2031199999999984,0.4421659863945544
63,1994-10-12 13:30:00,46.6875,46.75,46.57812,46.6875,46.67187333333334,46.13398225000004,46.007966400000065,46.20208397113486,162400,296605.0,56.281167516727784,46.625,0.0625,0.13404825737265416
64,1994-10-13 13:30:00,47.21875,47.32812,46.79687,46.84375,46.98958,46.13304475000004,46.02156020000007,46.26319502150297,1564500,335840.0,58.23742287845087,46.6875,0.53125,1.1378848728246318
65,1994-10-14 13:30:00,47.0,47.0625,46.6875,47.04687,46.93229,46.13406035000003,46.03531020000007,46.33783073374079,72800,310915.0,60.69934400109325,46.84375,0.15625,0.333555703802535
66,1994-10-17 13:30:00,47.0,47.0625,46.90625,46.95312,46.97395666666667,46.13585720000004,46.046872700000065,46.39642971147976,282300,316665.0,58.97139269384504,47.04687,-0.04686999999999841,-0.09962405575545921
67,1994-10-18 13:30:00,46.90625,46.90625,46.6875,46.84375,46.8125,46.13773220000004,46.057029000000064,46.43903164371979,132100,305490.0,56.93510449772077,46.95312,-0.04686999999999841,-0.09982297236051281
68,1994-10-19 13:30:00,46.67187,47.23437,46.65625,47.0625,46.98437333333334,46.13976345000004,46.06890400000007,46.49840958241314,136700,292450.0,59.916362219585,46.84375,-0.1718800000000016,-0.3669219479653136
69,1994-10-20 13:30:00,47.0625,47.0625,46.60937,46.75,46.80729,46.13976345000004,46.078279000000066,46.52237057456428,290300,293645.0,54.14928827829508,47.0625,0.0,0.0
70,1994-10-21 13:30:00,46.625,46.6875,46.35937,46.5625,46.53645666666667,46.13882595000004,46.08374780000005,46.52619242460577,87800,289205.0,50.97873489782622,46.75,-0.125,-0.267379679144385
71,1994-10-24 13:30:00,46.57812,46.76562,46.15625,46.17187,46.36458,46.13452905000004,46.085779000000066,46.492447431786175,149600,285535.0,45.059354046868364,46.5625,0.015619999999998413,0.033546308724828805
72,1994-10-25 13:30:00,46.01562,46.3125,46.0,46.21875,46.17708333333334,46.12765405000004,46.085622800000046,46.466381009711284,91800,266150.0,45.87165814740707,46.17187,-0.15625,-0.3384095121120284
73,1994-10-26 13:30:00,46.39062,46.4375,46.17187,46.39062,46.33333,46.12210715000004,46.087341500000065,46.45916567545307,201000,260000.0,48.857092045953905,46.21875,0.1718699999999984,0.3718620689655138
74,1994-10-27 13:30:00,46.5625,46.67187,46.45312,46.67187,46.59895333333333,46.11874775000004,46.09249770000007,46.479423230171825,210300,260720.0,53.387737307866495,46.39062,0.1718800000000016,0.3705059341737653
75,1994-10-28 13:30:00,46.76562,47.70312,46.76562,47.65625,47.37499666666666,46.12093525000004,46.111247700000064,46.591501970155456,192100,270065.0,65.05591930453113,46.67187,0.09375,0.20087046008655748
76,1994-10-31 14:30:00,47.54687,47.59375,47.46875,47.48437,47.51562333333334,46.12132585000004,46.125778900000064,46.676537020616856,36300,268250.0,62.131355602832095,47.65625,-0.10938000000000159,-0.2295186885245935
77,1994-11-01 14:30:00,47.28125,47.28125,46.9375,46.95312,47.05729,46.119060200000035,46.134216400000064,46.70287825674858,435200,285800.0,54.04442932638274,47.48437,-0.2031199999999984,-0.4277618087804438
78,1994-11-02 14:30:00,46.8125,47.23437,46.6875,46.6875,46.86979,46.115153950000035,46.13937270000007,46.70141366086776,115600,268485.0,50.504845407010286,46.95312,-0.1406199999999984,-0.2994902149207516
79,1994-11-03 14:30:00,46.84375,47.01562,46.78125,46.9375,46.91145666666667,46.11312270000004,46.14343520000007,46.72389807411845,87000,255575.0,53.58600470116261,46.6875,0.15625,0.33467202141900937
80,1994-11-04 14:30:00,47.15625,47.15625,46.32812,46.32812,46.60416333333333,46.10741955000004,46.14327890000007,46.68620492420239,124400,252360.0,46.059347763515575,46.9375,0.21875,0.4660452729693742
81,1994-11-07 14:30:00,46.3125,46.59375,46.3125,46.46875,46.45833333333334,46.10288830000004,46.14359140000007,46.66549493142122,115000,247430.0,47.87879576642826,46.32812,-0.015619999999998413,-0.03371602387491315
82,1994-11-08 14:30:00,46.625,46.98437,46.54687,46.82812,46.78645333333333,46.10109140000005,46.15312260000007,46.68098303319063,308300,239775.0,52.30605756985789,46.46875,0.15625,0.3362474781439139
83,1994-11-09 14:30:00,47.32812,47.32812,46.5,46.90625,46.91145666666667,46.099685150000035,46.16734140000007,46.70243703002962,318500,247580.0,53.236077768387396,46.82812,0.5,1.0677345150734219
84,1994-11-10 14:30:00,46.9375,47.03125,46.54687,46.57812,46.71874666666667,46.09601325000004,46.18218510000007,46.69059731288394,172100,177960.0,48.92146879036861,46.90625,0.03125,0.06662225183211193
85,1994-11-11 14:30:00,46.51562,46.5625,46.28125,46.40625,46.41666666666666,46.08929450000005,46.19359140000007,46.6635166164188,302200,189430.0,46.78272044505472,46.57812,-0.0625,-0.1341831744175162
86,1994-11-14 14:30:00,46.60937,46.85937,46.60937,46.84375,46.77083,46.084138250000045,46.212028900000064,46.680681700569394,181400,184385.0,52.478029583740216,46.40625,0.2031199999999984,0.43769966329965987
87,1994-11-15 14:30:00,46.79687,47.09375,46.32812,46.6875,46.70312333333334,46.07648200000004,46.23827890000007,46.68133106241993,316900,193625.0,50.403351589274244,46.84375,-0.04688000000000159,-0.10007738492328558
88,1994-11-16 14:30:00,46.76562,46.84375,46.60937,46.84375,46.76562333333334,46.07085700000004,46.258435200000065,46.69679953266564,106900,192135.0,52.428714045911285,46.6875,0.07811999999999841,0.16732530120481587
89,1994-11-17 14:30:00,46.875,46.875,46.34375,46.53125,46.58333333333334,46.06210700000004,46.27765400000007,46.681032910507014,104700,182855.0,48.190108434593384,46.84375,0.03125,0.06671114076050699
90,1994-11-18 14:30:00,46.54687,46.625,46.26562,46.46875,46.45312333333334,46.05413825000005,46.29484150000005,46.66081549045872,269300,191930.0,47.3653453945603,46.53125,0.015619999999998413,0.03356883814640357
91,1994-11-21 14:30:00,46.4375,46.57812,46.0,46.0,46.19270666666667,46.049294500000045,46.31015400000005,46.597880681843606,283100,198605.0,41.612984808968676,46.46875,-0.03125,-0.06724949562878278
92,1994-11-22 14:30:00,45.82812,46.0,45.0,45.0,45.33333333333334,46.03835700000004,46.314529000000064,46.445701569287074,483600,218195.0,32.535160888378265,46.0,-0.1718800000000016,-0.3736521739130469
93,1994-11-23 14:30:00,45.03125,45.26562,44.60937,45.25,45.04166333333333,46.02851325000004,46.31906030000005,46.331825229354976,601600,238225.0,36.27772176492177,45.0,0.03125,0.06944444444444445
94,1994-11-25 14:30:00,45.28125,45.53125,45.28125,45.46875,45.42708333333334,46.01882575000004,46.32640410000007,46.24962758846402,77300,231575.0,39.443253381868985,45.25,0.03125,0.06906077348066297
95,1994-11-28 14:30:00,45.45312,45.6875,45.34375,45.67187,45.56770666666667,46.01218510000004,46.33390410000007,46.19460305622936,79900,225965.0,42.309093975886476,45.46875,-0.015630000000001587,-0.034375257731962254
96,1994-11-29 14:30:00,45.65625,45.75,45.5,45.65625,45.63541666666666,46.004685100000046,46.34140410000007,46.14333133658846,105500,229425.0,42.14392158114025,45.67187,-0.015619999999998413,-0.03420048270412053
97,1994-11-30 14:30:00,45.89062,45.95312,45.59375,45.59375,45.71354,45.99656010000004,46.34984160000007,46.090990256913365,218800,218605.0,41.44668966232517,45.65625,0.2343699999999984,0.5133360711841171
98,1994-12-01 14:30:00,45.64062,45.64062,45.04687,45.14062,45.27603666666666,45.984919450000035,46.353122800000065,46.000478803873996,439000,234775.0,36.70536838417078,45.59375,0.04686999999999841,0.10279917751884506
99,1994-12-02 14:30:00,45.04687,45.5625,45.04687,45.5625,45.39062333333334,45.97554445000005,46.359841600000046,45.95876653683838,318500,246350.0,43.21819523370264,45.14062,-0.09375,-0.2076843428380027
100,1994-12-05 14:30:00,45.65625,45.8125,45.5,45.60937,45.64062333333334,45.96781005000005,46.362185300000064,45.9254906761871,139200,247090.0,43.90873483702606,45.5625,0.09375,0.205761316872428
101,1994-12-06 14:30:00,45.4375,45.65625,45.35937,45.64062,45.55208,45.96163815000004,46.36468530000007,45.898360135597855,249900,253835.0,44.39428996051578,45.60937,-0.1718699999999984,-0.37683046268781706
102,1994-12-07 14:30:00,45.35937,45.5,45.26562,45.3125,45.35937333333334,45.95148190000005,46.36312280000006,45.8425639322076,531900,265015.0,40.43623864215427,45.64062,-0.28125,-0.6162273869198096
103,1994-12-08 14:30:00,45.5,45.5625,44.75,44.875,45.0625,45.93976315000005,46.35812280000005,45.75041498628306,261500,262165.0,35.84703261472889,45.3125,0.1875,0.41379310344827586
104,1994-12-09 14:30:00,44.875,45.07812,44.6875,45.04687,44.93749666666667,45.932028750000036,46.35687280000007,45.683410701875154,235900,265355.0,38.786190493073676,44.875,0.0,0.0
105,1994-12-12 14:30:00,44.95312,45.34375,44.95312,45.34375,45.21354,45.924685000000046,46.35765410000007,45.65106206360132,151100,257800.0,43.59348757789047,45.04687,-0.09375,-0.20811656836534925
106,1994-12-13 14:30:00,45.3125,45.53125,45.3125,45.51562,45.45312333333334,45.91820060000005,46.359372800000045,45.63816281944882,70900,252275.0,46.226331062097245,45.34375,-0.03125,-0.06891798759476223
107,1994-12-14 14:30:00,45.45312,45.95312,45.45312,45.75,45.71874666666667,45.913825600000045,46.36281030000006,45.64881397950131,203300,246595.0,49.675990229373944,45.51562,-0.0625,-0.13731549740506666
108,1994-12-15 14:30:00,45.8125,46.03125,45.8125,45.89062,45.91145666666667,45.909841200000045,46.368122800000066,45.67184312431071,130100,247755.0,51.67886976851223,45.75,0.0625,0.1366120218579235
109,1994-12-16 14:30:00,45.67187,45.84375,45.625,45.75,45.73958333333334,45.90577870000005,46.37202910000007,45.67928663628112,266100,255825.0,49.55488804862317,45.89062,-0.21875,-0.4766769331074629
110,1994-12-19 14:30:00,45.75,45.84375,45.60937,45.8125,45.75520666666667,45.901403700000046,46.375622900000046,45.69197362330196,1120200,298370.0,50.52811435373071,45.75,0.0,0.0
111,1994-12-20 14:30:00,45.85937,45.89062,45.67187,45.67187,45.74478666666666,45.89507555000005,46.37327910000007,45.690058992511304,675600,317995.0,48.2714461916769,45.8125,0.04686999999999841,0.10230832196452587
112,1994-12-21 14:30:00,45.70312,46.26562,45.70312,46.15625,46.04166333333333,45.89210680000005,46.37359160000005,45.73445813608165,544500,321040.0,55.623091766428956,45.67187,0.03125,0.06842286072367959
113,1994-12-22 14:30:00,46.15625,46.20312,45.96875,46.01562,46.06249666666667,45.88734115000005,46.37187280000007,45.76123545645483,222000,302060.0,53.25660458682636,46.15625,0.0,0.0
114,1994-12-23 14:30:00,45.98437,46.17187,45.98437,46.0625,46.07291333333333,45.884684900000046,46.370466600000064,45.78992731774485,125800,304485.0,53.959807197141075,46.01562,-0.03125,-0.06791172215000037
115,1994-12-27 14:30:00,46.21875,46.40625,46.1875,46.3125,46.30208333333334,45.882028650000045,46.37421660000005,45.839696144626295,95200,305250.0,57.62119719582633,46.0625,0.15625,0.33921302578018997
116,1994-12-28 14:30:00,46.35937,46.35937,45.96875,46.07812,46.13541333333333,45.87788800000005,46.377185300000065,45.8624031784714,358200,317885.0,53.33852272082458,46.3125,0.04686999999999841,0.10120377867745946
117,1994-12-29 14:30:00,46.25,46.25,46.0625,46.10937,46.14062333333334,45.874059850000044,46.37937280000007,45.88592382814079,220100,317950.0,53.83123703687932,46.07812,0.1718800000000016,0.37301869086673156
118,1994-12-30 14:30:00,46.20312,46.25,45.5625,45.5625,45.79166666666666,45.865622350000045,46.375310300000045,45.85512155879405,2209500,406475.0,44.89673731220949,46.10937,0.09375,0.2033209302144011
119,1995-01-03 14:30:00,45.70312,45.84375,45.6875,45.78125,45.77083333333334,45.85827860000005,46.37171660000007,45.84808617224224,324300,406765.0,48.57354656530664,45.5625,0.1406199999999984,0.3086310013717386
120,1995-01-04 14:30:00,45.98437,46.0,45.75,46.0,45.91666666666666,45.85343485000005,46.37202910000007,45.862554155838225,351800,417395.0,52.021231457733705,45.78125,0.2031199999999984,0.44367508532422867
121,1995-01-05 14:30:00,46.03125,46.10937,45.95312,46.0,46.02083,45.84921610000005,46.368747900000045,45.87564423623458,89800,409390.0,52.021231457733705,46.0,0.03125,0.06793478260869565
122,1995-01-06 14:30:00,46.09375,46.25,45.90625,46.04687,46.06770666666667,45.84460670000005,46.36609160000005,45.89195145183128,448400,405215.0,52.807427585622186,46.0,0.09375,0.20380434782608695
123,1995-01-09 14:30:00,46.03125,46.09375,46.0,46.09375,46.0625,45.84038795000005,46.360622900000045,45.91117036118069,36800,393980.0,53.625956641145194,46.04687,-0.015619999999998413,-0.03392195821344298
124,1995-01-10 14:30:00,46.20312,46.39062,46.14062,46.14062,46.22395333333333,45.83921605000005,46.35593540000005,45.93302270773491,229800,393675.0,54.47609957223007,46.09375,0.10936999999999841,0.2372772881355898
125,1995-01-11 14:30:00,46.29687,46.29687,45.8125,46.17187,46.09374666666667,45.840387900000046,46.353122900000045,45.95577006890301,222400,397240.0,55.06754796397161,46.14062,0.15625,0.33863870923277584
126,1995-01-12 14:30:00,46.125,46.21875,46.03125,46.1875,46.14583333333334,45.841325400000045,46.35077920000007,45.97783958615034,40300,395710.0,55.379798046439674,46.17187,-0.04686999999999841,-0.10151202452921751
127,1995-01-13 14:30:00,46.4375,46.73437,46.375,46.73437,46.61458,45.84952850000005,46.35437290000005,46.04989010175507,170600,394075.0,64.63905455659304,46.1875,0.25,0.5412719891745602
128,1995-01-16 14:30:00,46.71875,47.03125,46.71875,47.01562,46.92187333333334,45.86226285000005,46.35812290000007,46.1418643777784,105100,392825.0,68.28418876617596,46.73437,-0.015619999999998413,-0.03342293904892355
129,1995-01-17 14:30:00,46.92187,47.0625,46.85937,47.03125,46.98437333333335,45.874450350000046,46.35702920000005,46.226567770370934,89500,383995.0,68.478655588401,47.01562,-0.09375,-0.19940181582206087
130,1995-01-18 14:30:00,47.0,47.07812,46.875,46.98437,46.97916333333333,45.88984095000005,46.35671670000005,46.298739411287976,84500,332210.0,67.14874963058952,47.03125,-0.03125,-0.0664451827242525
131,1995-01-19 14:30:00,46.82812,46.875,46.6875,46.71875,46.76041666666666,45.899372200000045,46.34702920000005,46.33874041973674,139100,305385.0,60.03456800164889,46.98437,-0.15625,-0.3325574015358725
132,1995-01-20 14:30:00,46.65625,46.67187,46.45312,46.54687,46.55728666666666,45.90804405000005,46.33593540000005,46.358562284523714,78700,282095.0,55.90692719340581,46.71875,-0.0625,-0.13377926421404682
133,1995-01-23 14:30:00,46.23437,46.6875,46.20312,46.6875,46.52604,45.91632530000005,46.324997900000064,46.38988968599765,53700,273680.0,58.42555658142539,46.54687,-0.3125,-0.6713663023958432
134,1995-01-24 14:30:00,46.67187,46.75,46.64062,46.75,46.71354,45.926637800000044,46.31593540000005,46.42418590637883,32400,269010.0,59.531908636268994,46.6875,-0.015630000000001587,-0.033477911646589746
