time,open,high,low,close,MA,MA,MA,MA,Volume,Volume MA,RSI,Plot,ATR
1229956200,2.909971,2.916638,2.603308,2.766639,NaN,NaN,2.924011328836266,NaN,76354468,106854567.6,42.454108004669585,0.7145643814293999,0.3095160845674757
1230042600,2.798305,2.835797,2.648307,2.679139,NaN,NaN,2.9006901546613832,NaN,68977816,105394129.6,41.21017709734547,0.654474933867664,0.2790095634256068
1230129000,2.713306,2.736639,2.65664,2.710806,NaN,NaN,2.882605949455537,NaN,17955512,102289129,41.873967200953835,0.17553685494770416,0.22925692256920507
1230301800,2.772472,2.778306,2.704974,2.767473,NaN,NaN,2.871640906650248,NaN,19193852,100186913.6,43.11179110245237,0.19158043012116505,0.19027569192690386
1230561000,2.787472,2.787472,2.619974,2.749973,NaN,NaN,2.8600534869692718,NaN,46645340,101436917.4,42.808603282147544,0.4598457957477323,0.18458126894517793
1230647400,2.795805,2.935804,2.754139,2.932471,NaN,NaN,2.8669503929721984,NaN,57150148,99201662.8,46.99497218181773,0.576100706247436,0.18489370170888353
1230733800,2.944137,3.128301,2.926637,3.03247,NaN,NaN,2.8827141650700843,NaN,65382280,97007616.6,49.18970055346134,0.6739912008105146,0.18908627628166266
1230906600,3.089969,3.384966,3.02497,3.329133,NaN,NaN,2.925230244587219,NaN,87174964,94557996,55.12594091076962,0.9219205956945196,0.23181370721124694
1231165800,3.291634,3.428299,3.223718,3.329133,NaN,NaN,2.9636971736741504,NaN,111760068,94673009.4,55.125940910769614,1.180485005264869,0.22500553040843524
1231252200,3.419132,3.508299,3.322467,3.409966,NaN,NaN,3.0061989666575646,NaN,119625584,92294843.2,56.72367597504198,1.2961242454334654,0.21521214780632641
1231338600,3.230801,3.280801,3.045803,3.123302,NaN,NaN,3.017351636499701,NaN,116434584,90976850.4,49.93364407164358,1.2798264996872215,0.2524498608547448
1231425000,3.051636,3.154968,3.009137,3.154968,NaN,NaN,3.0304579568330627,NaN,104341976,89879926.6,50.636582682592255,1.1609041078144362,0.22579514564105868
1231511400,3.175802,3.185801,2.924972,2.947471,NaN,NaN,3.022554437134676,NaN,114430984,89314594.4,46.07189766065477,1.281212603256249,0.23455360923079405
1231770600,2.919137,2.928304,2.679139,2.733306,NaN,NaN,2.9950069669313737,NaN,85794388,87911766.6,41.875928962179,0.9759147303951461,0.24299820692309554
1231857000,2.703306,2.808305,2.66164,2.744138,NaN,NaN,2.971114684366481,NaN,123647460,86990309.8,42.162840446457444,1.4213934895079545,0.21891490519232165
1231943400,2.607473,2.622474,2.429976,2.475809,NaN,NaN,2.923942714426816,NaN,158163872,90337595,37.256700401148535,1.7508089738275632,0.24272667889424127
1232029800,2.459975,2.576641,2.256644,2.508309,NaN,NaN,2.884358551148072,NaN,200343968,94250841.2,38.19477144183131,2.125646471153193,0.2620442591706809
1232116200,2.63164,2.64164,2.384976,2.558308,NaN,NaN,2.853306117705398,NaN,209710640,98740201.4,39.68869958401713,2.123862793741476,0.26069919437801076
1232461800,2.484142,2.504975,2.144145,2.162471,NaN,NaN,2.787512296971551,NaN,207614556,104395895.8,32.907077852564015,1.9887233536244056,0.299065145783508
1232548200,2.263311,2.434976,2.141645,2.424142,NaN,NaN,2.752905602021879,NaN,180904484,108580347.2,40.18340580937205,1.6660886492357798,0.29763160933763094
1232634600,2.284977,2.421642,2.175812,2.302477,NaN,NaN,2.7100076399245574,NaN,200989816,114812114.6,38.11368734292496,1.750597632490605,0.2853062070032231
1232721000,2.144979,2.414976,2.124979,2.344977,NaN,NaN,2.6752428170745994,NaN,213453140,122035880.8,39.290026430359916,1.749101482291264,0.28647890525241726
1232980200,2.387475,2.536641,2.315809,2.37081,NaN,NaN,2.646249215448447,NaN,203561008,131316155.6,40.03612839530844,1.5501596667211601,0.270067178939313
1233066600,2.419975,2.507475,2.374976,2.460809,NaN,NaN,2.628588242548595,NaN,165792156,138646070.8,42.6791358748493,1.195794118386224,0.2367166342044847
1233153000,2.625806,2.752472,2.594141,2.679973,NaN,NaN,2.6334820289725385,NaN,189202100,145773908.8,48.618399128478195,1.2979147061192062,0.2504532256533636
1233239400,2.579141,2.604141,2.434143,2.446651,NaN,NaN,2.6156885976418205,NaN,157605736,150796688.2,43.45611504569422,1.0451538285175683,0.24929741924002263
1233325800,2.478309,2.509975,2.244312,2.29331,NaN,NaN,2.584985874056885,NaN,200636196,157559384,40.418656214898924,1.2734004849879332,0.253388814430017
1233585000,2.187478,2.318311,2.166645,2.275811,NaN,NaN,2.5555406479562293,NaN,156571840,161029227.8,40.074412287735996,0.9723193866051688,0.22795811082251277
1233671400,2.320811,2.41331,2.241228,2.36081,NaN,NaN,2.536994871960398,NaN,160343860,163458417.4,42.63035912728517,0.9809458732713755,0.21398908311688458
1233757800,2.408308,2.499975,2.312477,2.327476,NaN,NaN,2.5170406936784553,NaN,184543376,166704307,41.8760258411846,1.1070102465918892,0.20736631233766348
1233844200,2.279145,2.500807,2.235811,2.451642,NaN,NaN,2.5108122466614597,NaN,242675256,173016340.6,45.72830382469772,1.4026146614731951,0.22177373425324762
1233930600,2.480809,2.687473,2.466643,2.651641,NaN,NaN,2.5242245088841777,NaN,174417436,176520113.6,51.324380103981525,0.9880881699137996,0.22528805068993563
1234189800,2.649139,2.729972,2.601641,2.66914,NaN,NaN,2.5380259842285415,NaN,123070936,176952111.2,51.79275395753849,0.6955041969569901,0.20104878801745177
1234276200,2.595807,2.667472,2.247478,2.297645,NaN,NaN,2.5151325571591565,NaN,261924408,185758612.2,42.453378503769535,1.4100256504823308,0.25620209101308883
1234362600,2.33331,2.374976,2.240811,2.337043,NaN,NaN,2.4981716469535225,NaN,170143796,188083429,43.614616546878906,0.9046187476728744,0.22569281825981669
1234449000,2.225812,2.35831,2.135812,2.351476,NaN,NaN,2.4842006329579487,NaN,226644056,191507438.2,44.059956177835005,1.1834739064458961,0.22489411369486248
1234535400,2.334142,2.394143,2.270811,2.279977,NaN,NaN,2.4647507631524297,NaN,137587516,188369615.6,42.2785107332989,0.7304124689204919,0.19950358527114687
1234881000,2.073313,2.093679,1.958314,1.968314,NaN,NaN,2.417471071423627,NaN,262577216,191012944.4,35.53410342174355,1.374656659132678,0.23004343895336016
1234967400,2.026647,2.02998,1.906648,1.96248,NaN,NaN,2.3741385884309008,NaN,197616716,190513052.4,35.420198899525715,1.037287017926127,0.2033655792150202
1235053800,2.023313,2.04748,1.885814,1.898581,NaN,NaN,2.3288473895327195,NaN,187369404,190836298.4,34.129749368978594,0.981833150039762,0.19294068441126516
1235140200,1.790816,1.937481,1.724983,1.835815,NaN,NaN,2.2818919238629367,NaN,292914480,195432531.6,32.863220135233064,1.498801031752075,0.1978300133084489
1235399400,1.905814,1.923314,1.635817,1.655817,NaN,NaN,2.222265740637895,NaN,267400496,198129899.4,29.48413997619157,1.3496221257355567,0.22024675998133664
1235485800,1.684983,1.857481,1.657483,1.834147,NaN,NaN,2.1853020510533336,NaN,277953112,201849504.6,36.45535891925791,1.3770314301777087,0.21560106998600242
1235572200,1.802482,1.894148,1.69915,1.77665,NaN,NaN,2.1463828080958733,NaN,343836268,210751710.2,35.24550991098941,1.6314755769891731,0.2104503024895018
1235658600,1.845814,1.885814,1.688316,1.695817,NaN,NaN,2.103471778753409,NaN,297255836,216154397,33.55930278857795,1.3752014306699485,0.2072122268671264
1235745000,1.589984,1.699982,1.574151,1.58665,NaN,NaN,2.0542506569673704,NaN,333976200,224972920.2,31.376102978875494,1.4845173352557124,0.1868669201503448
1236004200,1.492485,1.519986,1.35832,1.371654,NaN,NaN,1.9892414515419066,NaN,332223992,231552310,27.571844145046285,1.434768636080547,0.1972326901127586
1236090600,1.429986,1.429986,1.30582,1.339987,NaN,NaN,1.9274076942522012,NaN,329437084,240195572.2,27.051578800198172,1.3715368729848718,0.17896601758456895
1236177000,1.407486,1.498318,1.362487,1.424987,NaN,NaN,1.8795581043234202,NaN,362263076,250291533,30.82474997442462,1.4473644859572616,0.1738072631884267
1236263400,1.339987,1.387485,1.224154,1.258321,NaN,NaN,1.8203926658164278,NaN,382207468,260174737.6,27.789565213908404,1.4690414277946409,0.18056369739132005
1236349800,1.292487,1.348319,1.166655,1.259237,NaN,NaN,1.7669492690720061,NaN,396619900,267871969.8,27.83162486273585,1.4806323345295382,0.18083877304349005
1236605400,1.209155,1.32582,1.202488,1.216655,NaN,NaN,1.7145402910651484,NaN,351151348,276708665.4,27.04306113317925,1.2690290977783019,0.16646207978261754
1236691800,1.299987,1.440818,1.289987,1.432486,NaN,NaN,1.6876779776303723,NaN,385704208,289840329,36.815076675893664,1.3307472059900953,0.18088730983696313
1236778200,1.492485,1.533317,1.419985,1.458319,NaN,NaN,1.6658342654750988,NaN,447996732,299143945.2,37.88744176447379,1.4975958537301528,0.16399848237772235
1236864600,1.458319,1.649149,1.422487,1.635817,NaN,NaN,1.662975478286994,NaN,341704664,307721988.6,44.81745740187783,1.1104330423529571,0.17966436178329176
1236951000,1.673317,1.694983,1.584984,1.673317,NaN,NaN,1.663960385116804,NaN,373286484,315054110,46.183587403985456,1.1848329291752455,0.1622480213374688
1237210200,1.731649,1.791649,1.644984,1.652483,NaN,NaN,1.6628673008199657,NaN,317373796,324043424,45.50949655942269,0.9794174869600193,0.1583522660031016
1237296600,1.659983,1.808357,1.622484,1.802649,NaN,NaN,1.6761798435990165,NaN,275566528,324692889.6,51.05479072981711,0.8486989916517099,0.16523244950232618
1237383000,1.777482,1.995813,1.729982,1.929147,NaN,NaN,1.7002719537324436,NaN,387890532,334206580.4,55.191551498267295,1.160631043038553,0.19038208712674468
1237469400,2.00248,2.004147,1.845814,1.864148,NaN,NaN,1.7158791962341156,NaN,294113916,339543806,52.72562757779642,0.8662031549472589,0.18236981534505853
1237555800,1.88998,1.898314,1.729149,1.737483,NaN,NaN,1.717936701354676,NaN,223127924,336054478.2,48.20561794051464,0.6639635489910278,0.17906861150879388
1237815000,1.882481,2.120812,1.860815,2.117479,NaN,NaN,1.7559883488447068,NaN,296740692,337521488,59.439461998884575,0.8791757045109969,0.23013370863159538
1237901400,2.02498,2.122479,1.976647,1.978314,NaN,NaN,1.7771622203833062,NaN,272196320,337233648.4,54.755541695574934,0.807144605206009,0.20905828147369648
1237987800,2.03748,2.144979,1.864981,2.033312,NaN,NaN,1.801557437489658,NaN,373023056,338692987.8,56.223707683842356,1.1013604338932228,0.2267932111052724
1238074200,2.10998,2.184978,2.049146,2.172978,NaN,NaN,1.8369308243954048,NaN,333359300,340498161,59.79192675675437,0.9790340688506685,0.20801140832895432
1238160600,2.085812,2.124146,2.029147,2.044146,NaN,NaN,1.8566656030244137,NaN,249685632,336283632.6,55.313157179470714,0.7424852350664181,0.19196630624671573
1238419800,1.908313,1.909148,1.781566,1.842482,NaN,NaN,1.8553147836887554,NaN,216827000,330513783,49.11174182750781,0.6560301299144309,0.2096197296850368
1238506200,1.902481,2.000812,1.862482,1.884981,NaN,NaN,1.8581401376231597,2.45509303,222666928,325175275.2,50.374449238169404,0.6847597126289755,0.19679729726377757
1238592600,1.820816,2.029147,1.804148,1.998479,NaN,NaN,1.8715057435638112,2.43257824,260872816,320105762.2,53.68002873100982,0.8149582007118271,0.20384772294783315
1238679000,2.170812,2.268311,2.134979,2.176645,NaN,NaN,1.9005666251291624,2.41834505,334140748,317702426.2,58.3680572785443,1.0517412535894572,0.22034379221087494
1238765400,2.178312,2.249978,2.125811,2.247478,NaN,NaN,1.9336058036882897,2.40227855,205640392,308153450.8,60.0971617868921,0.6673311347516475,0.19629959415815618
1239024600,2.176645,2.211644,2.099979,2.199145,NaN,NaN,1.9588952509560718,2.3872287,206779344,300934850.6,58.317305984304895,0.6871232879399843,0.18409944561861719
1239111000,2.085812,2.122479,2.02998,2.033312,NaN,NaN,1.9659825603888268,2.37297383,216050928,292452186.6,52.56503063041396,0.7387564118147715,0.1803658342139629
1239197400,2.070813,2.133313,2.036646,2.103313,NaN,NaN,1.9790616498756053,2.3632655999999996,220069144,281055807.2,54.60070941486629,0.7830087063221515,0.16027462566047213
1239283800,2.274143,2.35581,2.247478,2.349977,NaN,NaN,2.014386921316024,2.35158239,244692812,276205214.6,60.95871542300426,0.8859094581337422,0.1833302192453541
1239629400,2.282477,2.417475,2.258312,2.36631,NaN,NaN,2.0479034050002123,2.3445708,182191724,266650476.6,61.344749140400616,0.6832604476207413,0.17728841443401555
1239715800,2.291644,2.362276,2.221644,2.242478,NaN,NaN,2.066434318809716,2.3384875199999997,226105492,262087061.4,56.762152769060926,0.8627113860264756,0.16913281082551165
1239802200,2.195812,2.318311,2.176645,2.312477,NaN,NaN,2.0898669551135525,2.3328459099999996,229151408,259766305.4,58.6428896067671,0.8821444630670718,0.1622661081191337
1239888600,2.361643,2.469975,2.278311,2.414976,NaN,NaN,2.120829721293214,2.3328625699999996,259437600,253343658.8,61.29758393399835,1.0240540506475073,0.16961558108935024
1239975000,2.439976,2.510667,2.385809,2.469975,NaN,NaN,2.1540816525986224,2.33759584,211138748,249194900.4,62.681803027519614,0.8472835826940541,0.1584261858170127
1240234200,2.33081,2.342477,2.145812,2.152312,NaN,NaN,2.1539131142558965,2.33689418,214110556,248744032,51.274892398499745,0.8607666052466336,0.19986038936275952
1240320600,2.102479,2.28331,2.095812,2.278311,NaN,NaN,2.165760531945811,2.33370255,271881436,247501069.2,54.789306073773794,1.0985061069788704,0.19676979202206968
1240407000,2.209144,2.389143,2.199145,2.237478,NaN,NaN,2.172590766998591,2.3286526,284317016,248107104,53.443979454469044,1.1459446804070552,0.19507684401655218
1240493400,2.264144,2.30831,2.169977,2.301644,NaN,NaN,2.184881551093963,2.3213860100000003,259103324,242411117.4,55.30137525118673,1.0688590803055305,0.18089088301241418
1240579800,2.354143,2.462475,2.327476,2.411643,NaN,NaN,2.206477879561205,2.3143194200000003,262841604,238885232.6,58.367761268821546,1.1002840198168031,0.17587591225931062
1240839000,2.329143,2.444142,2.314144,2.349977,NaN,NaN,2.2201444624601376,2.3147360900000002,235792756,238190588.8,56.04650584389433,0.989933133747726,0.16440643419448286
1240925400,2.274977,2.406643,2.258312,2.334142,NaN,NaN,2.2310013707972676,2.3125527700000004,191421736,236920325.6,55.43682129569919,0.8079582683133034,0.1603875756458621
1241011800,2.395809,2.553308,2.38331,2.469142,NaN,NaN,2.2536814307213375,2.3098028100000003,213799128,236476935.6,59.483417219361,0.9041013977009604,0.17508218173439655
1241098200,2.571641,2.620807,2.441642,2.473308,NaN,NaN,2.274598246843115,2.30928614,235925620,235229575.8,59.60531843805111,1.0029589995119992,0.17610288630079746
1241184600,2.486642,2.549141,2.424142,2.522475,NaN,NaN,2.2982055566675803,2.3066945000000003,139582116,225501644.2,61.09310601311922,0.6189849147006796,0.16332691472559818
1241443800,2.572474,2.775639,2.564141,2.774138,NaN,NaN,2.3435324560325728,2.3035195100000005,203781812,225408715.2,67.65908369107981,0.9040547159819844,0.1857861860441986
1241530200,2.745806,2.789139,2.686641,2.744138,NaN,NaN,2.3816853649818515,2.30178619,181343376,224136916.8,66.2243311915378,0.8090741078669107,0.164964139533149
1241616600,2.854971,2.890804,2.744138,2.874305,NaN,NaN,2.4286015206978657,2.30043787,247214952,225695118,69.26933066631322,1.0953491337814405,0.1603896046498618
1241703000,2.96747,2.979969,2.700806,2.756639,NaN,NaN,2.459843185393307,2.30013787,247927276,227088024.6,63.68045793319862,1.091767284676094,0.19008295348739634
1241789400,2.869137,2.973303,2.807472,2.95247,NaN,NaN,2.5067600248796587,2.30105619,249050296,227305898.8,68.26906835777694,1.0956613854492718,0.1967282151155473
1242048600,2.825805,2.868305,2.759972,2.786639,NaN,NaN,2.5334151653673103,2.3015395200000004,160190488,226205837,61.21604892888267,0.708162486540964,0.1956706613366605
1242135000,2.820806,2.841639,2.651641,2.763306,NaN,NaN,2.5553095305704234,2.2976145600000004,210038388,225402481.8,60.27250977912003,0.9318370690628305,0.19425249600249528
1242221400,2.63414,2.66164,2.524991,2.550808,NaN,NaN,2.55488081337324,2.2923729600000002,234922412,225691032,52.35764210098525,1.0409027329007916,0.20526812200187147
1242307800,2.544974,2.662473,2.523308,2.599974,NaN,NaN,2.559175402575789,2.2893229900000005,199944964,222716400.2,53.86712977676176,0.8977559076046884,0.18874234150140354
1242394200,2.599974,2.655807,2.491641,2.536641,NaN,NaN,2.5570292689971423,2.2856980300000003,178285924,221073759,51.599202218423066,0.8064544829130987,0.1825982561260526
1242653400,2.614974,2.768306,2.599141,2.759139,NaN,NaN,2.576277814806938,2.2856230300000004,193039508,220020206.6,58.24958805024736,0.8773717240932725,0.19486494209453945
1242739800,2.750805,2.832473,2.721639,2.756639,NaN,NaN,2.5934550705396107,2.2863980300000004,162805388,214566404.2,58.15290189425966,0.7587645820277023,0.1738572065709045
1242826200,2.826638,2.914138,2.692473,2.709139,NaN,NaN,2.604472587631076,2.2863813600000005,232455380,211973322.4,56.242714420660846,1.0966256383968438,0.18580915492817832
1242912600,2.607473,2.64164,2.50165,2.583308,NaN,NaN,2.602456912618593,2.2845397100000007,203567344,209196523.4,51.42381749585079,0.9730914294917006,0.1912291161961337
1242999000,2.609141,2.653307,2.540809,2.563307,NaN,NaN,2.59872834951206,2.2826730500000005,161170284,204112957.4,50.68050565899583,0.7896131928761128,0.17154633714710027
1243344600,2.515808,2.788805,2.511642,2.77664,NaN,NaN,2.615672316225197,2.2811147400000005,206825812,202664610.2,57.70322072576955,1.0205324540673062,0.19795050286032517
1243431000,2.77664,2.810805,2.609975,2.61664,NaN,NaN,2.6157644765847023,2.2769564400000006,203509360,203268991.4,51.751334613767824,1.0011825148456952,0.19867037714524394
1243517400,2.693307,2.759139,2.569141,2.721639,NaN,NaN,2.6258477645290164,2.2708815,230182268,204088148.4,55.029508990737874,1.1278571039257859,0.19650228285893287
1243603800,2.770806,2.874971,2.708306,2.860805,NaN,NaN,2.6482246440976813,2.26619822,156877892,200135762,59.005162948625724,0.7838573697788205,0.18904296214419966
1243863000,2.979969,3.124969,2.956637,3.079136,NaN,NaN,2.6892638208502833,2.2628899200000006,167724416,201542877,64.33261083233202,0.8322021522000999,0.20782322160814976
1243949400,3.054135,3.150802,3.030803,3.106636,NaN,NaN,2.729013552197875,2.2627232600000005,155811380,199144355.4,64.95044864163079,0.7824041996422059,0.18586716620611232
1244035800,3.018303,3.02997,2.889138,2.979137,NaN,NaN,2.7528348329409345,2.2609649500000004,157965496,197975461.4,59.78011383035649,0.7979044215022094,0.19377487465458423
1244122200,3.00747,3.067469,2.942637,3.049136,NaN,NaN,2.7810539917084647,2.2619816000000004,175704580,194399942.8,61.588008310682234,0.9038304099747914,0.1765391559909382
1244208600,3.157468,3.169967,2.984137,3.057469,NaN,NaN,2.807379230593373,2.2652232300000006,223034996,193155328.8,61.80809702301765,1.1546924301060235,0.1788618669932037
1244467800,2.987471,3.104968,2.910803,3.026637,NaN,NaN,2.8282609229178135,2.2680482200000007,159589400,188682284,60.42848289474207,0.8458101980575983,0.18268765024490274
1244554200,3.067469,3.119969,3.011637,3.074136,NaN,NaN,2.851677596925641,2.2740314900000005,155671280,188456323.6,61.84157400834905,0.8260337303958741,0.16409873768367714
1244640600,3.150802,3.154136,2.933304,3.049136,NaN,NaN,2.8704831591231987,2.2794397600000007,175159940,186712401.2,60.614684260490264,0.9381269742890544,0.17828205326275778
1244727000,3.065802,3.209134,3.062469,3.091637,NaN,NaN,2.891545429682894,2.2847730500000005,204194040,185175982.6,61.99509545323481,1.1027026136595752,0.1737110399470684
1244813400,3.04747,3.11247,3.001637,3.10997,NaN,NaN,2.9123477697130946,2.2942480400000007,126096792,181483574,62.60395743816334,0.6948110466460177,0.1579915299603013
1245072600,3.000802,3.00247,2.845804,2.885804,NaN,NaN,2.9098197916451807,2.298864660000001,174721648,181305360.2,51.69779171079368,0.9636871618536957,0.18453514747022606
1245159000,2.921637,2.933304,2.765806,2.774972,NaN,NaN,2.89697714482183,2.3035896100000004,182685048,180787637.2,47.30946962205197,1.0104952464083645,0.1802758606026696
1245245400,2.761639,2.831638,2.69414,2.767473,NaN,NaN,2.8846434167435606,2.3078145700000006,208772132,183085974.4,47.01865278191491,1.140295605297879,0.16958139545200218
1245331800,2.778306,2.857471,2.730806,2.813304,NaN,NaN,2.877849186577507,2.3122395100000004,159744144,179450412.6,49.07885703013754,0.8901854372220039,0.15885229658900163
1245418200,2.894138,2.909138,2.803305,2.842472,NaN,NaN,2.8744799307129827,2.31605614,144092100,176476650.4,50.40074436362785,0.8164938515854786,0.14559747244175125
1245677400,2.752472,2.764972,2.591642,2.596641,NaN,NaN,2.848019080168889,2.3152228200000002,168833720,176859822.2,40.78986285544453,0.9546188495489736,0.17190560433131347
1245763800,2.604141,2.63414,2.543308,2.591642,NaN,NaN,2.8236022153908995,2.31667273,173321764,175184619.8,40.62023394793393,0.9893663279223556,0.15163720324848506
1245850200,2.651641,2.737473,2.612475,2.652807,NaN,NaN,2.80733600440129,2.3202677000000005,191904560,174604379.8,43.70499823059456,1.0990821663226114,0.15018565243636386
1245936600,2.614974,2.836637,2.605807,2.826638,NaN,NaN,2.809174289696405,2.3257759700000005,219791508,174084841.8,51.42788163306916,1.2625539692451269,0.17034673932727293
1246023000,2.794971,2.849138,2.762472,2.807472,NaN,NaN,2.8090121668681762,2.33024259,133386348,172910264.6,50.60359183708274,0.7714194892279402,0.14942655449545472
1246282200,2.841639,2.900804,2.791639,2.88747,NaN,NaN,2.8164843414521594,2.3358425300000003,113770088,170212548.2,53.92326490679102,0.6684001221009862,0.13936116587159103
1246368600,2.88747,2.923304,2.763306,2.829973,NaN,NaN,2.8177689755995727,2.3396258400000005,179845892,171414273.8,51.25699666602284,1.0491885419637672,0.14452037440369325
1246455000,2.864138,2.941637,2.84998,2.862472,NaN,NaN,2.8220264064948517,2.34173415,120757672,169553882.6,52.68119643527554,0.7122082381615719,0.13630628080277
1246541400,2.748306,2.74914,2.624974,2.62664,NaN,NaN,2.8034181773048656,2.3413091500000003,147103144,168123810.8,42.88823178260889,0.8749691272165715,0.1616042106020775
1246887000,2.540809,2.62664,2.519141,2.618307,NaN,NaN,2.785788541371069,2.3445157700000006,133642240,163654173,42.58698750304001,0.8166137016255614,0.14807790795155817
1246973400,2.606641,2.618307,2.459141,2.463309,NaN,NaN,2.7550762040976338,2.3457784300000006,160021036,163675754.8,37.33412492073464,0.9776709824587898,0.15084993096366872
1247059800,2.504975,2.524141,2.369976,2.463309,NaN,NaN,2.7272888513264304,2.346896760000001,206893204,166236851,37.33412492073464,1.2445688351014301,0.15167869822275162
1247146200,2.505809,2.533307,2.450809,2.470808,NaN,NaN,2.7028621035810563,2.348805070000001,171767088,166067208.4,37.7648513064216,1.034322727857693,0.13438352366706377
1247232600,2.432476,2.500807,2.404376,2.454976,NaN,NaN,2.6792539032400033,2.3536716900000005,135936564,162654334.6,37.18376473698891,0.8357389573065827,0.12489539275029782
1247491800,2.483309,2.633308,2.418309,2.628306,NaN,NaN,2.674401721979051,2.360329950000001,147015580,163700274,46.829708755331005,0.8980777881898964,0.1474212945627234
