,date,open,high,low,close,vwap,volume,volume_ma,rsi,date2,time_of_day
5051,2011-11-10 20:30:00,4.96495035,4.99161675,4.92411743,4.95828375,4.938130536662904,2002148,3825442.05,44.58037786554977,2011-11-10,15.5
5052,2011-11-11 14:30:00,5.14078193,5.22244778,5.13411533,5.21443119,5.190331433333333,5468115,3945774.85,58.7436083873861,2011-11-11,9.5
5053,2011-11-11 15:30:00,5.22078113,5.28578048,5.22078113,5.26244738,5.221955869090662,5029777,4082812.8,60.767676634112256,2011-11-11,10.5
5054,2011-11-11 16:30:00,5.26494735,5.27744723,5.23161435,5.24578088,5.228638483094588,3053376,4156611.5,59.673328337855004,2011-11-11,11.5
5055,2011-11-11 17:30:00,5.24494755,5.2799472000000005,5.22828105,5.2499475,5.232039715478709,2228176,4134271.95,59.86790865060296,2011-11-11,12.5
5056,2011-11-11 18:30:00,5.25161415,5.27078063,5.23828095,5.259947400000001,5.2345247796026975,1797806,4129785.55,60.362233158629245,2011-11-11,13.5
5057,2011-11-11 19:30:00,5.26078073,5.2732806,5.20828125,5.2432809,5.235453347309157,2649233,4080109.45,59.05659690364705,2011-11-11,14.5
5058,2011-11-11 20:30:00,5.24494755,5.25161415,5.20828125,5.24244758,5.235313821506195,2352754,3788511.5,58.987894508281386,2011-11-11,15.5
5121,2011-11-28 14:30:00,4.38745613,4.439955599999999,4.3566231,4.4232891,4.4066225999999995,6418582,4154186.7,57.847110929753505,2011-11-28,9.5
5122,2011-11-28 15:30:00,4.42413076,4.44745553,4.4066225999999995,4.42828905,4.413661126234898,3275003,4036125.8,58.073925857152396,2011-11-28,10.5
5123,2011-11-28 16:30:00,4.4299557,4.44245558,4.39745603,4.39828935,4.41350748900891,1924563,3790448.55,56.12265121652896,2011-11-28,11.5
5124,2011-11-28 17:30:00,4.39578938,4.41495585,4.36495635,4.40912258,4.4104880217210525,2480406,3731065.6,56.688584617325546,2011-11-28,12.5
5125,2011-11-28 18:30:00,4.41245588,4.42245578,4.37162295,4.39078943,4.407922307889251,2789769,3752018.45,55.38663628351753,2011-11-28,13.5
5126,2011-11-28 19:30:00,4.39162275,4.39412273,4.3066236,4.32745673,4.393059410684758,4987762,3822921.6,51.02678258043184,2011-11-28,14.5
5127,2011-11-28 20:30:00,4.32495675,4.3999559999999995,4.31245688,4.39578938,4.389625927903875,3713746,3839538.15,55.13072208174146,2011-11-28,15.5
5135,2011-11-30 14:30:00,4.8132852,4.88828445,4.786618799999999,4.87411793,4.8496737266666665,11659957,3893272.15,72.84193435329621,2011-11-30,9.5
5136,2011-11-30 15:30:00,4.86913464,4.9266174000000005,4.866618,4.88745113,4.867025363730477,7624101,4120801.25,73.1954217816892,2011-11-30,10.5
5137,2011-11-30 16:30:00,4.8866178,4.91245088,4.87161795,4.88578448,4.871117804582521,4190390,4129877.4,73.06739716842709,2011-11-30,11.5
5138,2011-11-30 17:30:00,4.88495115,4.899951000000001,4.86411803,4.86495135,4.871534990670555,2038072,4110838.45,71.38657827484498,2011-11-30,12.5
5139,2011-11-30 18:30:00,4.8632847,4.88245118,4.8499514999999995,4.87261794,4.871176964878687,3219922,4270567.95,71.64507685173048,2011-11-30,13.5
5140,2011-11-30 19:30:00,4.87245128,4.91911748,4.8532848,4.91245088,4.875577009995442,6525434,4596299.65,73.00942529536422,2011-11-30,14.5
5141,2011-11-30 20:30:00,4.91161755,5.00161665,4.90411763,4.98911678,4.893050033884499,8568275,4703784.3,75.45716950974182,2011-11-30,15.5
5156,2011-12-05 14:30:00,5.20078133,5.23411433,5.1566151,5.22466442,5.205131283333333,5417370,3933388.2,70.15089673801128,2011-12-05,9.5
5157,2011-12-05 15:30:00,5.22744773,5.24161425,5.193281400000001,5.20986457,5.208869546530626,3347073,3891222.35,68.9082346512035,2011-12-05,10.5
5158,2011-12-05 16:30:00,5.21078123,5.2266144,5.1966147000000005,5.2099479,5.209182402220224,1461158,3862376.65,68.91157388870229,2011-12-05,11.5
5159,2011-12-05 17:30:00,5.20953124,5.24828085,5.20953124,5.21935614,5.211526057467756,1688090,3785785.05,69.31230939455779,2011-12-05,12.5
5160,2011-12-05 18:30:00,5.2199478,5.233281,5.09078243,5.1232821,5.193960005775566,4666681,3692847.4,60.70676191347757,2011-12-05,13.5
5161,2011-12-05 19:30:00,5.1232821,5.15494845,5.04161625,5.05244948,5.1709582551679185,4336126,3481239.95,55.25939992144588,2011-12-05,14.5
5162,2011-12-05 20:30:00,5.0532828,5.13236534,5.04244958,5.13161535,5.160199290301219,3876264,3380562.6,59.62053097867076,2011-12-05,15.5
5233,2011-12-20 14:30:00,4.68745313,4.8099519,4.6766199,4.80745193,4.764674576666667,7254067,3251592.7,61.1076492563865,2011-12-20,9.5
5234,2011-12-20 15:30:00,4.80911858,4.84411823,4.79911868,4.82411843,4.785851824636342,4197305,3340912.45,61.95653705491194,2011-12-20,10.5
5235,2011-12-20 16:30:00,4.82745173,4.84495155,4.80411863,4.82828505,4.795113293402621,3457788,3401263.3,62.178789065343246,2011-12-20,11.5
5236,2011-12-20 17:30:00,4.82660173,4.87495125,4.81911848,4.85161815,4.803853697745977,2914677,3377309.8,63.46596103922367,2011-12-20,12.5
5237,2011-12-20 18:30:00,4.8532848,4.85578478,4.833285,4.8532848,4.80692718268038,1351812,3301048.15,63.56135480961811,2011-12-20,13.5
5238,2011-12-20 19:30:00,4.85411813,4.89078443,4.85411813,4.88245118,4.817232492847832,3374961,3312324.65,65.27036762553914,2011-12-20,14.5
5239,2011-12-20 20:30:00,4.88078453,4.89911768,4.85828475,4.8766179,4.832051189457406,7271600,3405754.8,64.61761444626022,2011-12-20,15.5
5289,2012-01-03 14:30:00,5.33328,5.40077933,5.33328,5.37494625,5.3696685266666675,6709642,2318138.4,74.4691999207369,2012-01-03,9.5
5290,2012-01-03 15:30:00,5.37744623,5.39244608,5.36827965,5.37577958,5.3726266993774745,3197002,2368104.4,74.50722936247786,2012-01-03,10.5
5291,2012-01-03 16:30:00,5.373279599999999,5.37911288,5.32494675,5.33911328,5.367529868736462,2549409,2431105.45,69.5951090116197,2012-01-03,11.5
5292,2012-01-03 17:30:00,5.340446599999999,5.340446599999999,5.27744723,5.2932804,5.353759972077727,3427956,2496505.7,63.92206533376813,2012-01-03,12.5
5293,2012-01-03 18:30:00,5.28911378,5.3266134,5.2799472000000005,5.32494675,5.348917336307301,2002361,2536987.3,65.98512518725605,2012-01-03,13.5
5294,2012-01-03 19:30:00,5.32744673,5.35577978,5.30911358,5.31828015,5.346468512459143,2336777,2538719.8,65.14059926708146,2012-01-03,14.5
5295,2012-01-03 20:30:00,5.3199468,5.3466132,5.28578048,5.2966137,5.342378650010942,2528618,2405405.85,62.34769909019732,2012-01-03,15.5
6157,2012-06-29 13:30:00,6.22493775,6.2766039000000005,6.18035486,6.26577068,6.2409098133333325,1481606,1118390.25,70.89809767082586,2012-06-29,8.5
6158,2012-06-29 14:30:00,6.266604,6.266604,6.23577098,6.25585411,6.242800722959224,281784,1090327.05,70.13698720652725,2012-06-29,9.5
6159,2012-06-29 15:30:00,6.25827075,6.27076229,6.24577088,6.25425412,6.246980893272193,740965,1085280.5,70.00640279302411,2012-06-29,10.5
6160,2012-06-29 16:30:00,6.24764586,6.28443716,6.24175425,6.28226218,6.250179546873045,414948,1053899.25,71.02345055297572,2012-06-29,11.5
6161,2012-06-29 17:30:00,6.28077053,6.30910358,6.27160395,6.30910358,6.2537772958800755,245244,1001484.35,72.00322829239128,2012-06-29,12.5
6162,2012-06-29 18:30:00,6.30577028,6.3099369,6.28410383,6.29077043,6.258746687139803,434532,960946.9,70.25587721613554,2012-06-29,13.5
6163,2012-06-29 19:30:00,6.28910378,6.35076983,6.27493725,6.3499365,6.277107230884017,1373618,894417.0,72.56944934457336,2012-06-29,14.5
6281,2012-07-26 13:30:00,6.2866038,6.34160325,6.2766039000000005,6.31077023,6.3096591266666655,2879520,1181112.4,61.12793715129055,2012-07-26,8.5
6282,2012-07-26 14:30:00,6.31243688,6.32410343,6.219937799999999,6.24160425,6.298428921481693,884820,1199597.8,56.27007626140978,2012-07-26,9.5
6283,2012-07-26 15:30:00,6.24493755,6.25493745,6.20326297,6.24743753,6.288549896622349,697224,1202015.8,56.583452161587324,2012-07-26,10.5
6284,2012-07-26 16:30:00,6.23910428,6.30160365,6.233271,6.30077033,6.286532883219504,1127055,1236911.35,59.44497854878127,2012-07-26,11.5
6285,2012-07-26 17:30:00,6.2966037,6.30743693,6.26827065,6.2866038,6.286607309078207,501240,1217411.35,58.34496102294754,2012-07-26,12.5
6286,2012-07-26 18:30:00,6.28493715,6.32077013,6.2699373,6.319786799999999,6.289470773971923,1243154,1241962.75,60.20265991038791,2012-07-26,13.5
6287,2012-07-26 19:30:00,6.31743683,6.36164472,6.31160355,6.31485352,6.295516309163612,1309623,1225971.65,59.77584624990681,2012-07-26,14.5
6323,2012-08-03 13:30:00,6.646600200000001,6.76576568,6.63743363,6.76576568,6.7229883300000015,3752809,1993354.6,65.82609834732953,2012-08-03,8.5
6324,2012-08-03 14:30:00,6.76243238,6.7732656,6.72243278,6.75743243,6.729649902474934,1168550,2017694.85,65.18453214627482,2012-08-03,9.5
6325,2012-08-03 15:30:00,6.75909908,6.79493205,6.75909908,6.7899321,6.7379560331853785,942636,2041414.05,66.55365145974291,2012-08-03,10.5
6326,2012-08-03 16:30:00,6.7899321,6.79159875,6.76409903,6.76743233,6.740981998115872,531349,2043639.5,64.65792939615895,2012-08-03,11.5
6327,2012-08-03 17:30:00,6.76826565,6.7832655,6.75809909,6.77743223,6.745059346136447,935533,2067565.15,65.13328224890299,2012-08-03,12.5
6328,2012-08-03 18:30:00,6.77576558,6.78076553,6.74999083,6.75159915,6.746468905699005,721788,2046496.0,62.78398376341408,2012-08-03,13.5
6329,2012-08-03 19:30:00,6.75159915,6.75826575,6.71409953,6.753265799999999,6.745585050995289,1919455,1528869.45,62.87701547692447,2012-08-03,14.5
7031,2013-01-02 14:30:00,7.72242278,7.79158875,7.6932564,7.75158915,7.745478100000001,5790371,1689746.5,76.51087779494294,2013-01-02,9.5
7032,2013-01-02 15:30:00,7.74492255,7.74908918,7.67742323,7.7032563,7.739675811878855,1129214,1691877.2,73.19946622090835,2013-01-02,10.5
7033,2013-01-02 16:30:00,7.699922999999999,7.70825625,7.66259837,7.68242318,7.733233727699401,913308,1667136.0,71.75782940247609,2013-01-02,11.5
7034,2013-01-02 17:30:00,7.69242308,7.69825635,7.66742333,7.69825635,7.729744951084838,654289,1671721.2,72.20585163456383,2013-01-02,12.5
7035,2013-01-02 18:30:00,7.6932564,7.7232561,7.673256599999999,7.71242288,7.727303615223048,851798,1595625.9,72.6243048824711,2013-01-02,13.5
7036,2013-01-02 19:30:00,7.71225621,7.75825575,7.68492315,7.74991417,7.727722850118879,1183501,1598369.7,73.75063066793615,2013-01-02,14.5
7037,2013-01-02 20:30:00,7.74908918,7.85408813,7.74492255,7.85408813,7.743244506819821,2193622,1645542.1,76.62807439700745,2013-01-02,15.5
10490,2014-12-18 14:30:00,21.41,21.5775,21.2325,21.439975,21.416658333333334,3114684,1183480.0,65.37485542158234,2014-12-18,9.5
10491,2014-12-18 15:30:00,21.44525,21.455,21.1475,21.2925,21.381203829258894,1332556,1176186.0,62.65437700163425,2014-12-18,10.5
10492,2014-12-18 16:30:00,21.3225,21.5225,21.2625,21.473825,21.386712208836038,744680,1173973.6,64.60468963214421,2014-12-18,11.5
10493,2014-12-18 17:30:00,21.4825,21.6375,21.460875,21.620725,21.408291107582873,680068,1186768.0,66.14713145483984,2014-12-18,12.5
10494,2014-12-18 18:30:00,21.6194,21.65,21.4775,21.4775,21.419538554063863,572008,1187544.0,63.25295118045579,2014-12-18,13.5
10495,2014-12-18 19:30:00,21.48155,21.7275,21.45,21.6925,21.44288148774272,833584,1192327.4,65.68045748405021,2014-12-18,14.5
10496,2014-12-18 20:30:00,21.7,22.0275,21.7,22.0125,21.51996007050212,1425988,1141834.0,68.96644309101997,2014-12-18,15.5
11454,2015-07-09 13:30:00,22.2875,22.38625,21.943525,21.9575,22.09575833333333,2153588,923429.4,48.671831336190756,2015-07-09,8.5
11455,2015-07-09 14:30:00,21.95975,22.2063,21.9525,22.05875,22.08927387415889,833364,957360.8,50.54621974309407,2015-07-09,9.5
11456,2015-07-09 15:30:00,22.0575,22.085,21.8975,21.91525,22.068180768252248,616092,975996.2,47.87765209124456,2015-07-09,10.5
11457,2015-07-09 16:30:00,21.9075,21.9625,21.7625,21.79,22.035424534119464,598820,985193.4,45.61405694802495,2015-07-09,11.5
11458,2015-07-09 17:30:00,21.7975,21.8875,21.645,21.69975,21.99691094030492,640076,997390.6,43.99980678951518,2015-07-09,12.5
11459,2015-07-09 18:30:00,21.699125,21.89625,21.62,21.78275,21.961886806551036,867204,1012851.6,45.896145493388694,2015-07-09,13.5
11460,2015-07-09 19:30:00,21.7875,21.825,21.6175,21.6225,21.93753537460393,557884,988664.2,42.87718598700988,2015-07-09,14.5
11461,2015-07-10 13:30:00,22.43,22.435,22.215,22.2625,22.304166666666664,2356988,1032208.0,55.47401487962301,2015-07-10,8.5
11462,2015-07-10 14:30:00,22.26825,22.4175,22.12,22.37025,22.303808876852045,688108,1014972.6,57.18584628108037,2015-07-10,9.5
11463,2015-07-10 15:30:00,22.38,22.5125,22.305,22.475,22.35649843099196,2158404,1057760.8,58.8424491585867,2015-07-10,10.5
11464,2015-07-10 16:30:00,22.46,22.4625,22.3375,22.4025,22.36082930611055,563336,1060686.6,57.192986527381144,2015-07-10,11.5
11465,2015-07-10 17:30:00,22.385,22.4875,22.31,22.454975,22.364678896034835,420352,1008607.0,58.10831855088106,2015-07-10,12.5
11466,2015-07-10 18:30:00,22.4625,22.58,22.4475,22.5075,22.37959243502697,698644,1002405.4,59.05214720446757,2015-07-10,13.5
11467,2015-07-10 19:30:00,22.495,22.52,22.415,22.420025,22.384866640316524,543604,961209.4,56.758640959557454,2015-07-10,14.5
11685,2015-08-25 13:30:00,18.53,18.53,17.75045,17.8375,18.039316666666668,4162524,2320835.0,35.05492273658115,2015-08-25,8.5
11686,2015-08-25 14:30:00,17.845,18.3225,17.7475,18.1475,18.04789165895836,1450468,2342995.8,38.276445786926615,2015-08-25,9.5
11687,2015-08-25 15:30:00,18.155,18.167475,17.9325,18.0325,18.047552245491328,561336,2292238.8,37.53266452629314,2015-08-25,10.5
11688,2015-08-25 16:30:00,18.027475,18.08,17.45,17.4625,17.995901314934127,961340,2277003.6,34.00550902259286,2015-08-25,11.5
11689,2015-08-25 17:30:00,17.460275,17.6925,17.40475,17.5775,17.94891566962893,858212,2235422.0,35.3260511395045,2015-08-25,12.5
11690,2015-08-25 18:30:00,17.5775,17.825,17.12,17.145,17.88413467216038,994336,2189765.2,32.6777369874041,2015-08-25,13.5
11691,2015-08-25 19:30:00,17.136775,17.19185,16.1325,16.17,17.54098006268651,2957576,2147727.0,27.64607874044175,2015-08-25,14.5
11692,2015-08-26 13:30:00,17.465,17.545,16.702525,17.023175,17.090233333333334,3026440,2157582.0,36.81450403280156,2015-08-26,8.5
11693,2015-08-26 14:30:00,17.01535,17.24,16.7775,16.8625,17.058887883197514,959320,2090238.8,35.89208918160449,2015-08-26,9.5
11694,2015-08-26 15:30:00,16.905,16.9616,16.575,16.625,16.986555419649207,1083744,2053219.8,34.51544775916737,2015-08-26,10.5
11695,2015-08-26 16:30:00,16.6375,17.0525,16.485025,17.042525,16.964028550075323,1097952,2013088.2,38.94868213537728,2015-08-26,11.5
11696,2015-08-26 17:30:00,17.0425,17.255,16.945,17.055,16.982886620876975,1138992,1937124.2,39.081383263890906,2015-08-26,12.5
11697,2015-08-26 18:30:00,17.045,17.94,17.0225,17.7316,17.159934244825088,3195896,1976690.6,45.944138204844464,2015-08-26,13.5
11698,2015-08-26 19:30:00,17.725,18.145,17.725,18.085,17.334340670913118,2815108,1836109.0,49.16540754486293,2015-08-26,14.5
11699,2015-08-27 13:30:00,18.7975,18.949975,18.5925,18.81625,18.786241666666665,2969020,1902472.4,55.1244689632746,2015-08-27,8.5
11700,2015-08-27 14:30:00,18.815,19.18,18.707,19.06,18.846952952146076,1331456,1847686.4,56.93660264787031,2015-08-27,9.5
11701,2015-08-27 15:30:00,19.060025,19.305,18.92625,19.25625,18.904877363466586,966928,1806864.0,58.39337874311758,2015-08-27,10.5
11702,2015-08-27 16:30:00,19.266075,19.430999999999997,19.1925,19.33425,18.97306312595653,1037480,1783727.4,58.987224015950545,2015-08-27,11.5
11703,2015-08-27 17:30:00,19.3425,19.383825,18.87,18.95,18.9845621236712,869516,1721621.2,54.835072143595895,2015-08-27,12.5
11704,2015-08-27 18:30:00,18.952,19.0925,18.265,18.8675,18.933993963125342,1886348,1716199.6,53.956885354101416,2015-08-27,13.5
11705,2015-08-27 19:30:00,18.8725,19.4125,18.755,19.4125,18.965634898831,1259080,1571027.4,58.66623254501207,2015-08-27,14.5
11727,2015-09-02 13:30:00,18.0225,18.025,17.5525,17.555,17.710833333333333,1503476,1181190.6,37.54535926940222,2015-09-02,8.5
11728,2015-09-02 14:30:00,17.5477,17.75,17.41,17.6825,17.673557496891576,943636,1185350.4,40.10266988639464,2015-09-02,9.5
11729,2015-09-02 15:30:00,17.6875,17.705,17.43125,17.5725,17.653578925296443,582052,1191330.4,38.63291983549411,2015-09-02,10.5
11730,2015-09-02 16:30:00,17.55775,17.91455,17.55775,17.91285,17.679781291985634,688576,1201610.2,45.31149750809437,2015-09-02,11.5
11731,2015-09-02 17:30:00,17.92375,17.965,17.7275,17.8925,17.725617483750078,1252540,1247234.2,44.99618041615729,2015-09-02,12.5
11732,2015-09-02 18:30:00,17.8875,17.913425,17.6725,17.849975,17.739457126636413,948660,1223396.0,44.30238599108332,2015-09-02,13.5
11733,2015-09-02 19:30:00,17.8575,18.22,17.829225,18.22,17.798683512771028,1204424,1189858.6,51.333960584116056,2015-09-02,14.5
11748,2015-09-08 13:30:00,18.3225,18.512525,18.1825,18.2875,18.327508333333334,2026832,1120326.8,55.803212918228255,2015-09-08,8.5
11749,2015-09-08 14:30:00,18.295,18.325,18.11825,18.2675,18.29843560169792,957844,1139116.4,55.42122760098589,2015-09-08,9.5
11750,2015-09-08 15:30:00,18.26,18.4125,18.157225,18.41125,18.30251001965297,496732,1129524.2,57.66436602175929,2015-09-08,10.5
11751,2015-09-08 16:30:00,18.4175,18.43,18.205025,18.255,18.30168141364921,576204,1095707.4,54.45679066275259,2015-09-08,11.5
11752,2015-09-08 17:30:00,18.245,18.529975,18.21,18.5125,18.3203544230703,780008,1087274.8,58.548900587626456,2015-09-08,12.5
11753,2015-09-08 18:30:00,18.5125,18.645,18.5075,18.625,18.353605708285553,673340,1060720.6,60.23017020589055,2015-09-08,13.5
11754,2015-09-08 19:30:00,18.6325,18.77,18.5975,18.7425,18.405642875051047,963332,997573.8,61.96537400077778,2015-09-08,14.5
11860,2015-09-30 13:30:00,16.9525,17.185,16.895,17.17715,17.085716666666666,3625172,1634929.8,53.24831720678239,2015-09-30,8.5
11861,2015-09-30 14:30:00,17.17,17.2175,17.02,17.10495,17.093267018458608,1310700,1663862.6,52.043253548311604,2015-09-30,9.5
11862,2015-09-30 15:30:00,17.0975,17.1325,16.7925,16.87,17.0620084691267,1183720,1689015.0,48.21901176209448,2015-09-30,10.5
11863,2015-09-30 16:30:00,16.8525,16.945,16.6925,16.92375,17.024284046090308,1353736,1706954.4,49.13977273353546,2015-09-30,11.5
11864,2015-09-30 17:30:00,16.9225,17.09,16.8675,17.0725,17.023077644750487,689408,1614721.2,51.6994870638535,2015-09-30,12.5
11865,2015-09-30 18:30:00,17.0875,17.1725,16.945,17.1425,17.030728129564007,1116384,1621964.6,52.90079009844872,2015-09-30,13.5
11866,2015-09-30 19:30:00,17.1425,17.3125,17.1275,17.2675,17.073025201805425,2410688,1592042.8,55.05070075869434,2015-09-30,14.5
12401,2016-01-22 14:30:00,16.505,16.70675,16.3825,16.6075,16.565583333333333,3566236,2824196.0,58.085275483435744,2016-01-22,9.5
12402,2016-01-22 15:30:00,16.635,16.6825,16.3575,16.5,16.54870610373967,1701540,2813158.8,56.61577738010403,2016-01-22,10.5
12403,2016-01-22 16:30:00,16.5025,16.5075,16.29,16.4575,16.514672120502574,1860968,2859528.4,56.01245046730603,2016-01-22,11.5
12404,2016-01-22 17:30:00,16.45,16.6125,16.4275,16.551375,16.51676719195099,1090868,2846400.8,57.099924714824354,2016-01-22,12.5
12405,2016-01-22 18:30:00,16.5575,16.755025,16.547525,16.635,16.531719199230015,1076832,2822125.2,58.09381445628615,2016-01-22,13.5
12406,2016-01-22 19:30:00,16.627525,16.6625,16.5,16.612525,16.539088096281304,1302692,2815714.6,57.706863542085294,2016-01-22,14.5
12407,2016-01-22 20:30:00,16.61,16.7175,16.54,16.6925,16.553646702698707,1601488,2628299.0,58.75952535979931,2016-01-22,15.5
13808,2016-11-07 14:30:00,22.5625,22.69,22.5075,22.675,22.62416666666667,1552392,742141.4,61.78153945314278,2016-11-07,9.5
13809,2016-11-07 15:30:00,22.6812,22.9,22.6784,22.8625,22.690554035068928,837340,771173.8,64.91747064996004,2016-11-07,10.5
13810,2016-11-07 16:30:00,22.8625,23.0025,22.86,22.975,22.746184586044738,665880,784091.0,66.68385038475377,2016-11-07,11.5
13811,2016-11-07 17:30:00,22.9875,22.9925,22.925,22.9475,22.762773290826434,263692,730439.8,65.81156172207574,2016-11-07,12.5
13812,2016-11-07 18:30:00,22.955,23.015,22.955,22.9925,22.78714150905218,403704,704637.2,66.58190752241829,2016-11-07,13.5
13813,2016-11-07 19:30:00,22.991,23.00025,22.85,22.905,22.80856656934449,726132,708051.2,63.58191426741565,2016-11-07,14.5
13814,2016-11-07 20:30:00,22.9,23.095,22.845275,23.0675,22.848930983264577,1168724,714754.8,66.59241745183394,2016-11-07,15.5
16226,2018-03-26 13:30:00,40.83,41.29,40.48,40.501,40.757,1491242,1215003.65,33.16194353357723,2018-03-26,8.5
16227,2018-03-26 14:30:00,40.5,40.64,39.580999999999996,39.93,40.38781712090502,1631311,1275916.55,30.656983950176524,2018-03-26,9.5
16228,2018-03-26 15:30:00,39.93,40.77,39.82,40.62,40.391654827755,1026111,1309049.6,36.863383330755575,2018-03-26,10.5
16229,2018-03-26 16:30:00,40.6201,41.01,40.4,40.75,40.448209569758966,863263,1298886.95,37.98949435303082,2018-03-26,11.5
16230,2018-03-26 17:30:00,40.75,41.44,40.54,41.4251,40.56968711795356,1076927,1290794.45,43.61395610785514,2018-03-26,12.5
16231,2018-03-26 18:30:00,41.43,41.92,41.29,41.9,40.74594963052008,1121010,1319262.65,47.23926703869229,2018-03-26,13.5
16232,2018-03-26 19:30:00,41.91,42.318999999999996,41.85,42.1917,40.95088923903285,1263603,1299376.95,49.391627233907634,2018-03-26,14.5
16296,2018-04-10 13:30:00,41.38,41.66,40.931,41.58,41.39033333333333,1640593,1088944.1,55.740889046583604,2018-04-10,8.5
16297,2018-04-10 14:30:00,41.5742,41.97,41.5742,41.7809,41.53359235747184,973446,1090574.3,56.81931564272154,2018-04-10,9.5
16298,2018-04-10 15:30:00,41.7817,42.07,40.79,41.1,41.45370129629133,1561977,1136773.5,52.178762409272615,2018-04-10,10.5
16299,2018-04-10 16:30:00,41.051,41.7099,41.05,41.65,41.45630177480409,794711,1140669.45,55.35088971450447,2018-04-10,11.5
16300,2018-04-10 17:30:00,41.678999999999995,42.028999999999996,41.28,41.6918,41.48365493287879,741850,1139031.35,55.591985395154325,2018-04-10,12.5
16301,2018-04-10 18:30:00,41.71,42.192,41.351000000000006,41.989,41.52527088172271,745882,1143207.6,57.355179472377216,2018-04-10,13.5
16302,2018-04-10 19:30:00,41.99,42.0,41.69,41.7867,41.54617964124178,483338,1097250.05,55.733057920431754,2018-04-10,14.5
17206,2018-10-12 13:30:00,46.61,46.7,45.7,45.72,46.04,2065635,1302416.25,30.2877235340745,2018-10-12,8.5
17207,2018-10-12 14:30:00,45.72,46.47,45.72,45.945,46.04117175971898,632256,1322187.35,32.13476127624905,2018-10-12,9.5
17208,2018-10-12 15:30:00,45.91,46.07,44.95,45.12,45.88731935218546,818177,1340700.55,29.091186010983858,2018-10-12,10.5
17209,2018-10-12 16:30:00,45.0959,45.52,44.37,45.11,45.667782074299716,1155928,1380191.9,29.055263678856893,2018-10-12,11.5
17210,2018-10-12 17:30:00,45.08,45.37,44.52,45.175,45.56927705502369,840406,1408868.75,29.663235601130356,2018-10-12,12.5
17211,2018-10-12 18:30:00,45.19,46.1,44.69,46.03,45.57489874818971,975482,1437093.95,37.277440469551074,2018-10-12,13.5
17212,2018-10-12 19:30:00,46.03,46.6499,45.79,46.17,45.661370103891976,1035219,1424930.2,38.45233891603664,2018-10-12,14.5
17283,2018-10-29 13:30:00,42.16,42.81,41.9,42.6101,42.440033333333346,988114,1162034.55,50.39726256855078,2018-10-29,8.5
17284,2018-10-29 14:30:00,42.59,42.6699,41.7055,41.9799,42.26958520483848,1114258,1171940.6,47.24793899138051,2018-10-29,9.5
17285,2018-10-29 15:30:00,42.0,42.229,40.95,41.1799,42.047353124485376,786045,1170880.0,43.529266291296004,2018-10-29,10.5
17286,2018-10-29 16:30:00,41.16,41.74,40.98,41.25,41.900539985750655,734672,1152190.8,43.94558661541931,2018-10-29,11.5
17287,2018-10-29 17:30:00,41.2492,41.72,40.53,40.5404,41.676788903365264,1085735,1120731.3,40.676488821624226,2018-10-29,12.5
17288,2018-10-29 18:30:00,40.535,40.8,39.05,39.28,41.15233693864769,1712188,1114190.85,35.60941780896742,2018-10-29,13.5
17289,2018-10-29 19:30:00,39.23,39.9,38.07,39.9,40.73127421192723,1875874,1115356.95,39.59553922610015,2018-10-29,14.5
17451,2018-12-03 14:30:00,47.05,47.11,46.2301,46.6973,46.67913333333333,1849846,663909.9,81.47064183550424,2018-12-03,9.5
17452,2018-12-03 15:30:00,46.6895,46.72,45.8201,46.06,46.520261263576025,917749,651664.7,72.05060475111844,2018-12-03,10.5
17453,2018-12-03 16:30:00,46.0899,46.21,45.6849,46.19,46.424512080628965,668821,643917.25,72.74293713739965,2018-12-03,11.5
17454,2018-12-03 17:30:00,46.2,46.4999,46.07,46.44,46.410200968630505,668486,645968.85,74.07301069812951,2018-12-03,12.5
17455,2018-12-03 18:30:00,46.418,46.418,45.76,46.2873,46.3829048557089,491859,651619.7,71.76934580372514,2018-12-03,13.5
17456,2018-12-03 19:30:00,46.29,46.56,46.03,46.47,46.38030693458924,442730,643807.75,72.85702530241984,2018-12-03,14.5
17457,2018-12-03 20:30:00,46.4899,46.6399,46.21,46.52,46.38820207828597,581423,638530.2,73.1617796119484,2018-12-03,15.5
17486,2018-12-11 14:30:00,40.6628,40.7552,40.1751,40.6057,40.51200000000001,1864167,1247304.6,52.803439907686865,2018-12-11,9.5
17487,2018-12-11 15:30:00,40.63,40.7,39.6401,39.7575,40.348617682381786,963578,1226788.8,47.71972602250014,2018-12-11,10.5
17488,2018-12-11 16:30:00,39.73,39.87,38.86,39.1,40.03229131002097,1183776,1242016.1,44.16974562499141,2018-12-11,11.5
17489,2018-12-11 17:30:00,39.07,39.36,38.93,39.1199,39.94332901771049,442390,1208231.5,44.30479352469696,2018-12-11,12.5
17490,2018-12-11 18:30:00,39.05,39.33,38.37,39.28,39.78182957964285,912248,1194905.25,45.448070050224885,2018-12-11,13.5
17491,2018-12-11 19:30:00,39.32,40.09,39.18,39.67,39.76336240625706,849198,1170186.45,48.235618690662186,2018-12-11,14.5
17492,2018-12-11 20:30:00,39.6799,39.99,39.0232,39.1,39.73563831059014,472651,1094122.8,44.644917304736026,2018-12-11,15.5
17493,2018-12-12 14:30:00,40.55,40.84,40.12,40.5977,40.51923333333335,1971083,1129674.65,54.2762783942503,2018-12-12,9.5
