time,open,high,low,close,Plot,Plot,52 Week High,52 Week Low,VWAP,Plot,Plot,Plot,Volume,Volume MA,RSI
1181223000,151.56,152.5,149.06,149.10001,NaN,NaN,NaN,NaN,150.22000333333332,141.38125000000028,145.75790070000002,151.69409658049372,232486192,128745663.2,40.2175642478691
1181309400,149.5,151.19,149.09,151.03999,NaN,NaN,NaN,NaN,150.43999666666664,141.48579995000028,145.8387005,151.6318007156848,176982320,129909851.2,49.53998989133758
1181568600,150.92999,151.95,150.7,151.3,NaN,NaN,NaN,NaN,151.31666666666666,141.59169995000028,145.92150049999998,151.60020064752433,102527504,129365570.4,50.650732707833775
1181655000,150.67,151.53999,149.55,149.64999,NaN,NaN,NaN,NaN,150.24666,141.6911499500003,145.99260049999998,151.41446630014107,235736560,135749282.4,44.027481442809915
1181741400,150.5,152.07001,149.722,151.89,NaN,NaN,NaN,NaN,151.22733666666667,141.80235000000027,146.08330039999998,151.45975522393715,193250624,136365223.2,53.01070994206295
1181827800,152.06,153.12,152.03,152.86,NaN,NaN,NaN,NaN,152.67,141.91760000000028,146.1881004,151.59311186927647,146645312,137964138.4,56.28273795357425
1181914200,153.14,153.66,152.92999,153.07001,NaN,NaN,NaN,NaN,153.22,142.03080010000028,146.29080050000002,151.73376883410728,154416368,140606656.8,56.98117868799698
1182173400,153.38,153.39,152.66,152.89,NaN,NaN,NaN,NaN,152.98,142.14235010000027,146.3802005,151.84388608800182,88635680,140079328,56.15306227730454
1182259800,152.55,153.38,152.36,153.27,NaN,NaN,NaN,NaN,153.00333333333333,142.25540010000026,146.49030059999998,151.97970646057308,111117440,136899878.4,57.55540449800487
1182346200,153.58,153.58,150.96001,151.14,NaN,NaN,NaN,NaN,151.89333666666667,142.35790010000025,146.58010059999998,151.89973441670898,177234432,141648884,48.24177942842263
1182432600,151.08,152.11,150.25,151.98,NaN,NaN,NaN,NaN,151.4466666666667,142.46070010000028,146.67940059999998,151.90737875797478,205265680,145214636.8,51.57013893457331
1182519000,151.52,151.77,149.85001,150.55,NaN,NaN,NaN,NaN,150.72333666666665,142.55510010000026,146.7570007,151.77810459054862,205153120,146083776.8,46.131503627625264
1182778200,150.24001,151.25,149.02,149.83,NaN,NaN,NaN,NaN,150.03333333333333,142.6517001500003,146.8178007,151.59257082002017,232036432,153520142.4,43.636220085587354
1182864600,150.21001,150.46001,148.28,148.28999,NaN,NaN,NaN,NaN,149.01,142.7436001000003,146.85460059999997,151.27803931335157,198318256,159238014.4,38.801745490985
1182951000,148.13,150.57001,148.06,150.39999,NaN,NaN,NaN,NaN,149.67666666666665,142.8442000500003,146.91050049999998,151.19441556922285,209169056,163132798.4,47.400360836458326
1183037400,150.38,151.41,149.67,150.38,NaN,NaN,NaN,NaN,150.48666666666665,142.94405005000033,146.96580039999998,151.1168521816778,157701504,165228983.2,47.332508621246994
1183123800,150.89999,151.64999,149.14999,150.42999,NaN,NaN,NaN,NaN,150.40999,143.03775000000033,147.02120029999998,151.05143673580375,199697632,169825143.2,47.534768156727054
1183383000,150.87,151.92,150.77,151.78999,NaN,NaN,NaN,NaN,151.49333,143.1355999500003,147.08700009999995,151.12177514191768,103352000,171090364.8,52.84083739182603
1183469400,152.17999,152.5,151.99001,152.34,NaN,NaN,NaN,NaN,152.27667,143.23614995000034,147.16020009999997,151.23779655697314,54047488,167395586.4,54.830427693283525
1183642200,152.39999,152.56,151.63,152.17999,NaN,NaN,NaN,NaN,152.12333,143.33724985000035,147.24259999999995,151.32752926583285,89254432,163651401.6,54.11514515831067
1183728600,152.38,153.17,151.92999,152.98,NaN,NaN,NaN,NaN,152.69332999999997,143.44144985000034,147.33789999999996,151.48490743099163,81106368,156082410.4,57.12660344719443
1183987800,153.16,153.36,152.62,153,NaN,NaN,NaN,NaN,152.99333333333334,143.54739985000032,147.42129999999995,151.62920196137338,72343568,150850472.8,57.202225409134336
1184074200,152.28999,152.61,150.77,150.92,NaN,NaN,NaN,NaN,151.4333333333333,143.63944990000033,147.47439999999995,151.56165891743305,180356128,154741904,47.76602467553287
1184160600,150.75,152.05,150.52,151.99001,NaN,NaN,NaN,NaN,151.52000333333334,143.74004995000033,147.53630009999995,151.6024542586299,175533632,151731757.6,52.13990584153541
1184247000,152.37,154.75,152.34,154.39,NaN,NaN,NaN,NaN,153.82666666666668,143.85464995000032,147.62290009999995,151.86793480542707,133863120,148762382.4,60.19171768470888
1184333400,154.57001,155.46001,154.39,154.85001,NaN,NaN,NaN,NaN,154.90000666666666,143.96650000000034,147.71100029999997,152.15194196681497,111793872,147019810.4,61.52772983182214
1184592600,154.99001,155.53,154.58,154.83,NaN,NaN,NaN,NaN,154.98000000000002,144.07275000000033,147.79950029999998,152.4069951128326,98370368,144217510.4,61.43114918556895
1184679000,154.92999,156,154.67999,154.75,NaN,NaN,NaN,NaN,155.14333,144.17779995000032,147.88830029999997,152.63013843541995,126120752,146091764,61.01875725778295
1184765400,154.23,154.8,153.3,154.47,NaN,NaN,NaN,NaN,154.19000000000003,144.28169995000033,147.98000029999994,152.80536334633234,237719120,152421848,59.51289475547354
1184851800,155.2,155.53,154.75,155.07001,NaN,NaN,NaN,NaN,155.11667,144.3891500000003,148.07900039999996,153.02104398001498,145213120,150820782.4,61.694462301552164
1184938200,154.89,155.2484,152.28999,153.5,NaN,NaN,NaN,NaN,153.67946333333336,144.49125000000032,148.21900039999994,153.06665883906118,245501872,152832592,53.561751626906954
1185197400,154.17999,154.72,153.3,153.97,NaN,NaN,NaN,NaN,153.99666666666667,144.59430000000032,148.34940049999994,153.15269133057916,121181808,148634026.4,55.45483538628099
1185283800,153.12,154.28,150.75999,151.3,NaN,NaN,NaN,NaN,152.11333,144.6762000000003,148.45730059999994,152.97624453719067,256825632,149873486.4,44.385262193333794
1185370200,152.02,152.39,150.25,151.61,NaN,NaN,NaN,NaN,151.41666666666666,144.75835005000033,148.58670059999994,152.84612600983917,265201056,153217626.4,45.739546940743736
1185456600,150.19,150.8,146.39,148.02,NaN,NaN,NaN,NaN,148.40333333333334,144.82340010000033,148.69340049999994,152.38649496128306,467454208,166131884,35.084547882969034
1185543000,148.21001,148.87,145.05,145.11,NaN,NaN,NaN,NaN,146.34333333333333,144.87350010000034,148.74750049999994,151.69349544116088,422916864,179392652,29.155723301740252
1185802200,145.92999,147.81,145.28999,147.38,NaN,NaN,NaN,NaN,146.82666333333333,144.93405010000032,148.82570049999993,151.2826863515265,282213376,183518439.2,37.96263445431214
1185888600,148.33,149.46001,145.03999,145.72,NaN,NaN,NaN,NaN,146.74,144.98710010000033,148.87550039999994,150.75290669900016,316607488,194181213.6,34.57747568048386
1185975000,145.17999,147.00999,143.95,146.42999,NaN,NaN,NaN,NaN,145.79665999999997,145.03785005000034,148.9320002999999,150.34120034671443,467658496,214861764,37.1585341004132
1186061400,146.75999,147.75999,145.25999,147.60001,NaN,NaN,NaN,NaN,146.87332999999998,145.09270010000034,148.99810029999992,150.0801345994083,294674176,225132751.2,41.27052719439102
1186147800,147.28,147.58,143.2,143.8,NaN,NaN,NaN,NaN,144.85999999999999,145.12750010000033,149.0536002999999,149.4820265423218,359378688,239046367.2,33.58422381384872
1186407000,144.21001,146.83,142.53,146.21001,NaN,NaN,NaN,NaN,145.19000333333335,145.17650015000032,149.12290039999993,149.17040591924354,324726272,251665502.4,41.07911842129969
1186493400,145.94,149,145.23,147.77,NaN,NaN,NaN,NaN,147.33333333333334,145.23240015000033,149.20590039999993,149.03703392693464,280677376,256681564.8,45.37611048776559
1186579800,148.41,150.59,147.34,149.83,NaN,NaN,NaN,NaN,149.25333333333333,145.29750015000033,149.31890039999993,149.1125545053218,274739968,261641881.6,50.50888989985299
1186666200,147.42999,149.95,145.28999,145.39,NaN,NaN,NaN,NaN,146.8766633333333,145.34025015000032,149.37080039999992,148.75802550481498,357626368,272830044,41.46505444047668
1186752600,144.39,146.5,143.12,144.71001,NaN,NaN,NaN,NaN,144.77667,145.3764502000003,149.40820049999994,148.37250021864213,411013376,287791019.2,40.27564449190311
1187011800,146.5,146.89,145.02,145.23,NaN,NaN,NaN,NaN,145.71333333333334,145.4132002000003,149.42760059999992,148.07321448353335,181944192,291969710.4,41.653926573666006
1187098200,145.7,146.06,142.72,143.00999,NaN,NaN,NaN,NaN,143.92999666666665,145.4365001000003,149.42590059999992,147.59100262795874,264096560,298868500.8,37.65824112118245
1187184600,142.72,144.46001,140.62,141.03999,NaN,NaN,NaN,NaN,142.04,145.44780005000032,149.40240049999994,146.96709666339123,323735040,303169296.8,34.495966107072576
1187271000,139.78999,142.94,137,142.10001,NaN,NaN,NaN,NaN,140.68000333333333,145.4687501000003,149.3914005999999,146.50356460021112,546451200,323231200.8,37.53548931455354
1187357400,145.5,148.35001,141.386,144.71001,NaN,NaN,NaN,NaN,144.81534,145.5032501500003,149.40990069999992,146.33274987638148,388157184,330363966.4,44.37911775592678
1187616600,145.17,145.47,143.28999,144.64,NaN,NaN,NaN,NaN,144.46666333333334,145.5375002000003,149.43810059999993,146.1715356024404,187079936,333658872.8,44.23910626555871
1187703000,144.60001,145.97,144.14,144.92999,NaN,NaN,NaN,NaN,145.01333,145.57785015000027,149.46770049999995,146.05329316411274,157000816,328667632,45.01294963473556
1187789400,146.00999,146.8,145.33,146.64999,NaN,NaN,NaN,NaN,146.25999666666667,145.6272001000003,149.51420039999994,146.11012143419725,172226192,324018888.8,49.49036777252981
1187875800,147.34,147.64999,145.61,146.52,NaN,NaN,NaN,NaN,146.59333,145.67710015000029,149.55780039999993,146.14915748808323,203853744,310838865.6,49.16454201873459
1187962200,146.48,148.33,146.28,148.33,NaN,NaN,NaN,NaN,147.64666666666668,145.7283501500003,149.60420039999994,146.35685677493245,128886256,296137335.2,53.732231727039334
1188221400,147.85001,148.33,146.73,146.95,NaN,NaN,NaN,NaN,147.33666666666667,145.7700501500003,149.63520029999995,146.41334660589126,112992128,287676272.8,50.040448109129095
1188307800,146.16,146.25,143.46001,143.72,NaN,NaN,NaN,NaN,144.47667,145.7941001500003,149.63000019999993,146.15683740533018,219626128,282827204.8,42.65351299018981
1188394200,144.37,146.74001,143.96001,146.53999,NaN,NaN,NaN,NaN,145.74667,145.8359001500003,149.65100009999992,146.19332812863206,207614496,269825004.8,49.64282152353587
1188480600,145.45,147.19,145.31,146.14999,NaN,NaN,NaN,NaN,146.21666333333334,145.8754500500003,149.66639999999992,146.18920068780997,191681632,264675377.6,48.757761200783605
1188567000,147.64999,148.5,146.83,147.59,NaN,NaN,NaN,NaN,147.64000000000001,145.9205000500003,149.70209999999992,146.3226101461138,185474624,255980174.4,52.149981938998174
1188912600,147.45,149.98,147.39999,149.08,NaN,NaN,NaN,NaN,148.8199966666667,145.9678000500003,149.7462999999999,146.58521870362677,120054688,245746595.2,55.43723812955691
1188999000,148.2,148.36,147,147.78999,NaN,NaN,NaN,NaN,147.71666333333334,146.00665000000032,149.7709997999999,146.69995882709088,166256624,240025557.6,52.10004720012046
1189085400,147.95,148.61,147.12,148.13,NaN,NaN,NaN,NaN,147.95333333333335,146.0454000000003,149.7852997999999,146.8361532245108,127860432,232681580.8,52.904757942429704
1189171800,146.48,146.89,145.25999,146.07001,NaN,NaN,NaN,NaN,146.07333333333335,146.0736500500003,149.7750998999999,146.76318720312884,235429056,226571715.2,47.678558976843426
1189431000,146.52,146.72,144.33,145.78999,NaN,NaN,NaN,NaN,145.61333,146.10010000000034,149.76029979999987,146.6705017552118,192354688,215638780.8,46.998905450874204
1189517400,146.24001,147.7,146.13,147.49001,NaN,NaN,NaN,NaN,147.10667,146.13435005000034,149.7628998999999,146.74855015947733,162048256,214643984,51.5174595341502
1189603800,147.28999,148.44,146.98,147.87,NaN,NaN,NaN,NaN,147.76333333333332,146.16910005000034,149.75539989999987,146.85535490619378,149577680,208918040,52.49240541408372
1189690200,148.55,149.45,148.2,148.91,NaN,NaN,NaN,NaN,148.85333333333332,146.21190000000036,149.7638998999999,147.05103539131818,153905248,200426550.4,55.150662769623274
1189776600,147.96001,149.09,147.74001,148.89999,NaN,NaN,NaN,NaN,148.57666666666668,146.26429995000038,149.77169979999988,147.22712630643073,121903056,179199143.2,55.118694559049494
1190035800,148.31,148.8905,147.63,148.10001,NaN,NaN,NaN,NaN,148.20683666666665,146.30970000000036,149.75789989999987,147.31025808677066,109853056,165283936.8,52.49958769120921
1190122200,148.83,152.5,148.13409,152.46001,NaN,NaN,NaN,NaN,151.03136666666668,146.36965005000036,149.78600009999988,147.80071064993535,263372816,169098580.8,62.85834374580788
1190208600,153.41,154.39,148.10001,153.36,NaN,NaN,NaN,NaN,151.95000333333334,146.43380005000034,149.8243000999999,148.33016677851293,193766752,170936877.6,64.5756509161694
1190295000,153.34,153.42999,152.11,152.28,NaN,NaN,NaN,NaN,152.60666333333333,146.49410005000036,149.8642001999999,148.7063413710355,175178752,171084505.6,60.93464205222355
1190381400,152.71001,153.11771,151.74001,151.97,NaN,NaN,NaN,NaN,152.27590666666666,146.54750010000035,149.8972001999999,149.01716600236546,141459312,167964784,59.89079789552619
1190640600,152.42,152.82001,151.36,151.69,NaN,NaN,NaN,NaN,151.95667,146.59645015000032,149.9187002999999,149.2717216211878,139314944,168486218.4,58.909195715175734
1190727000,150.81,151.66,150.47,151.39,NaN,NaN,NaN,NaN,151.17333333333332,146.64450015000034,149.9291001999999,149.47346241916992,142289568,169951090.4,57.81581854683498
1190813400,152.25,152.77,151.39,152.19,NaN,NaN,NaN,NaN,152.11666666666665,146.69965015000034,149.9418001999999,149.73218028401087,135546944,165747131.2,59.950520275134295
1190899800,152.91,153.10001,152.19,153.09,NaN,NaN,NaN,NaN,152.79333666666665,146.75800015000033,149.9632001999999,150.0519726379146,102704064,160501609.6,62.264075022133646
1190986200,152.85001,153.19,151.98,152.58,NaN,NaN,NaN,NaN,152.58333333333334,146.81175015000034,149.9815001999999,150.2927371485894,133367008,157585878.4,60.143828675380504
1191245400,152.60001,154.75,152.5,154.3,NaN,NaN,NaN,NaN,153.85,146.87465015000032,150.0129001999999,150.67438122967613,148120256,155718160,64.53060524187538
1191331800,154.61,154.64999,153.81,154.09,NaN,NaN,NaN,NaN,154.18332999999998,146.93575015000033,150.0580001999999,150.99967825542126,112689008,155349876,63.610047177937574
1191418200,153.81,154.41,153.00999,153.78,NaN,NaN,NaN,NaN,153.73333,146.98905015000034,150.0872001999999,151.264470802524,119037872,152988938.4,62.19946249895279
1191504600,154.11,154.25999,153.59,154.02,NaN,NaN,NaN,NaN,153.95666333333335,147.04745015000034,150.1221001999999,151.52690215466455,76764944,150434164,62.88566044343789
1191591000,155.03,156.10001,154.63,155.85001,NaN,NaN,NaN,NaN,155.52667333333332,147.11695020000033,150.1749001999999,151.93862671136316,134583008,145391861.6,67.70042591773162
1191850200,155.39,155.49001,154.77,155.02,NaN,NaN,NaN,NaN,155.0933366666667,147.18095020000032,150.20910009999992,152.23209083409049,71270128,139337633.6,63.66622917535521
1191936600,155.60001,156.5,155.03,156.48,NaN,NaN,NaN,NaN,156.00333333333333,147.25265020000032,150.2609000999999,152.63665361179616,94001120,135935276.8,67.35160455236283
1192023000,156.03999,156.44,155.41,156.22,NaN,NaN,NaN,NaN,156.02333333333334,147.32565020000033,150.2969000999999,152.977924696387,101668560,133539820.8,66.06644406369189
1192109400,156.92999,157.52,154.53999,155.47,NaN,NaN,NaN,NaN,155.84333,147.39925020000032,150.3262001999999,153.215265201493,233513568,137520236.8,62.36940838582393
1192195800,155.46001,156.35001,155.27,156.33,NaN,NaN,NaN,NaN,155.98333666666667,147.47300020000034,150.3653001999999,153.5119066108746,124539376,137652052.8,64.80170328371375
1192455000,156.27,156.36,153.94,155.00999,NaN,NaN,NaN,NaN,155.10333,147.53550020000034,150.3910000999999,153.65458121936274,161094752,140214137.6,58.54652413442043
1192541400,154.41,156.48,153.47,153.78,NaN,NaN,NaN,NaN,154.57666666666668,147.59335015000033,150.4182000999999,153.66652586513771,166428752,135366934.4,53.3762840580513
1192627800,154.98,155.09,152.47,154.25,NaN,NaN,NaN,NaN,153.93666666666667,147.65650015000034,150.4438000999999,153.7220948303627,216672560,136512224.8,55.01119830961012
1192714200,153.45,154.19,153.08,153.69,NaN,NaN,NaN,NaN,153.65333333333334,147.71810015000034,150.4582999999999,153.71903817985196,148428368,135174705.6,52.642553739299295
1192800600,153.09,156.48,149.66,149.67,NaN,NaN,NaN,NaN,151.93666666666664,147.75810015000033,150.4201999999999,153.33341549605655,297148672,142959173.6,39.49571169054349
1193059800,148.86,150.75999,148.66,150.53999,NaN,NaN,NaN,NaN,149.98666,147.80810015000034,150.3923997999999,153.0673749726226,261945376,149090695.2,42.823639482019445
1193146200,151.46001,151.95,150.25,151.75999,NaN,NaN,NaN,NaN,151.31999666666664,147.86095010000034,150.3691996999999,152.9428621180871,179986432,150975538.4,47.20874434164978
1193232600,151.21001,151.74001,148,151.48,NaN,NaN,NaN,NaN,150.40667,147.91300005000033,150.3429995999999,152.80354191636454,326582016,160527292,46.330534778706614
1193319000,151.64999,152.28999,149.88,151.84,NaN,NaN,NaN,NaN,151.33666333333335,147.96450010000032,150.32649949999993,152.7117760195679,237346064,167259392,47.67826362674654
1193405400,153.06,153.62,151.89999,153.62,NaN,NaN,NaN,NaN,153.04666333333333,148.02180010000032,150.34429949999992,152.79827354151382,176488496,169415466.4,53.84927027051742
1193664600,153.92999,154.44,153.55,154.13,NaN,NaN,NaN,NaN,154.04,148.07625005000034,150.39459939999992,152.92510463279822,106819248,167350416,55.46982291940834
1193751000,153.45,153.75,152.87,153.06,NaN,NaN,NaN,NaN,153.22666666666666,148.12675000000033,150.41479949999993,152.93795181062697,132970816,168364506.4,51.39243481721482
1193837400,153.98,155.27,152.84,154.64999,NaN,NaN,NaN,NaN,154.25333,148.18489995000036,150.4482993999999,153.10100306675773,220927568,173458991.2,56.508382876196485
1193923800,153.28999,153.41,150.59,151.03,NaN,NaN,NaN,NaN,151.67666666666665,148.22735000000034,150.46209949999994,152.90376467944748,332966400,186269064,44.917097348197466
1194010200,151.53,152,149.21001,151.2,NaN,NaN,NaN,NaN,150.80333666666667,148.26924995000033,150.45519949999994,152.74150137664296,331219456,196100886.4,45.48265857488832
1194273000,149.64,151.16,148,150.05,NaN,NaN,NaN,NaN,149.73666666666665,148.30759995000034,150.42709949999994,152.48516791220078,226765936,203875676.8,42.31735799142501
1194359400,150.86,152.11,149.89999,152.07001,NaN,NaN,NaN,NaN,151.36,148.35395000000034,150.41709949999992,152.44562906341974,177729632,208062102.4,49.02768706733109
1194445800,150.44,152.10719,147.55,147.91,NaN,NaN,NaN,NaN,149.18906333333334,148.3737500000003,150.36729949999994,152.0136643907131,306449152,218301132,38.97264126668435
1194532200,147.99001,149.3,145.07001,147.16,NaN,NaN,NaN,NaN,147.17666999999997,148.39825005000034,150.30619949999993,151.5514106392166,374404352,225345671.2,37.48020373258285
1194618600,145.69,147.53999,144.89,145.14,NaN,NaN,NaN,NaN,145.85666333333333,148.41315005000033,150.24619949999993,150.94080010214836,277731328,233005268.8,33.733320143934904
1194877800,145.21001,146.61,143.7,143.7,NaN,NaN,NaN,NaN,144.67,148.42140005000033,150.16339949999994,150.25120009241994,243016816,237101372,31.328905902390844
1194964200,145.37,148.31,145.22,148.08,NaN,NaN,NaN,NaN,147.20333333333335,148.44785010000035,150.13869949999994,150.04441913123708,191073376,238333603.2,44.32727790471804
1195050600,149.22,149.39999,146.78,147.67,NaN,NaN,NaN,NaN,147.94999666666664,148.46745010000032,150.11709949999994,149.81828397588117,230524880,239026219.2,43.497290260176435
1195137000,146.57001,147.49001,144.52,145.53999,NaN,NaN,NaN,NaN,145.85,148.47210005000034,150.08959949999996,149.41082740674963,263051680,244757384.8,39.37272218155033
1195223400,146.31,146.47,144.57001,145.78999,NaN,NaN,NaN,NaN,145.60999999999999,148.47700000000034,150.04349949999994,149.06598574896395,308757248,245337813.6,40.090769500010374
1195482600,145.28,145.36,143.19,143.75999,NaN,NaN,NaN,NaN,144.10333,148.47154990000033,149.97729939999996,148.56065282049119,267712624,245626176,36.328317303601374
1195569000,144.02,145.53,142.11,144.64,NaN,NaN,NaN,NaN,144.09333333333333,148.47029990000033,149.91939949999994,148.18725731377774,414724608,257363084.8,39.00087126773706
1195655400,143.08,143.91,141.67,141.67999,NaN,NaN,NaN,NaN,142.41999666666666,148.45264980000036,149.81829949999997,147.56751756960844,259160320,253992000,33.8536183956748
1195828200,143.07001,144.34,142.7,144.13,NaN,NaN,NaN,NaN,143.72333333333333,148.44819980000034,149.73619949999994,147.24013494393145,77684624,246008928,40.81610110452821
1196087400,144.42999,144.88,140.66,140.95,NaN,NaN,NaN,NaN,142.16333333333333,148.43324980000037,149.62389959999996,146.64107447308083,214165440,247892775.2,35.58105190876307
1196173800,141.74001,143.23,140.95,142.57001,NaN,NaN,NaN,NaN,142.25000333333332,148.42884985000035,149.51979969999994,146.25335404707315,293832192,257243422.4,39.81597691766755
1196260200,144.19,147.47,144.14,147.13,NaN,NaN,NaN,NaN,146.24666666666667,148.44119985000034,149.46109969999995,146.33684413782808,259068752,263548319.2,49.81652313024141
1196346600,146.62,147.72,146.10001,147.17999,NaN,NaN,NaN,NaN,147,148.44904980000035,149.42369959999994,146.41714374374922,199180560,262460968.8,49.914778441285655
1196433000,149.03999,149.87,147.33,148.66,NaN,NaN,NaN,NaN,148.62,148.46334980000037,149.39039949999994,146.6307491014874,222886496,256956973.6,52.85765895503566
1196692200,148.19,148.45,147.28999,147.67999,NaN,NaN,NaN,NaN,147.80666,148.47309975000036,149.32329939999997,146.73067680610765,145927872,247692394.4,50.73199075526278
1196778600,146.66,147.54089,146.31,146.36,NaN,NaN,NaN,NaN,146.73696333333334,148.47469980000037,149.23839929999997,146.69537425314502,136528560,243180525.6,47.93576622123415
1196865000,147.92999,149.2,147.83,148.81,NaN,NaN,NaN,NaN,148.61333333333332,148.48884980000037,149.17819929999996,146.89676718141692,171036688,242845878.4,53.102541486036316
1196951400,148.63,151.21001,148.57001,150.94,NaN,NaN,NaN,NaN,150.2400066666667,148.51419980000037,149.14009929999997,147.28183697366293,154542560,235250548.8,57.08950127065786
1197037800,151.42,151.5,150.55,150.91,NaN,NaN,NaN,NaN,150.98666666666668,148.54224980000038,149.10449929999996,147.62737630950457,148980064,223979334.4,57.01597958222618
1197297000,151.28,152.25,150.86,152.08,NaN,NaN,NaN,NaN,151.73000000000002,148.5767998000004,149.07459919999997,148.05143570859937,123914368,216288486.4,59.221638166773744
