,Unnamed: 0,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,ov_ni_%_change,day_o_c_delta%,hofd_o_delta%,hofd_lofd_delta%
520,719,2011-09-14 13:30:00,4.489955,4.762452,4.301624,4.603954,6.3007765999999865,4.617368208718383,6.1583268299999965,51805740,45410542.2,47.47754246791628,1.1408306857873192,0.3549416654268823,4.414956,0.07499900000000004,1.6987485265991331,2.538978675732824,6.069036326644689,10.71288425022734
522,721,2011-09-16 13:30:00,4.891618,4.967884,4.770786,4.909118,6.298839124999987,4.664333458837498,6.111160639999996,33819060,44326795.2,52.49178079235347,0.7629484569640171,0.2933349993026213,4.8399519999999985,0.05166600000000088,1.0674899255199408,0.3577548369476126,1.5591160225512193,4.131352779185642
524,723,2011-09-20 13:30:00,4.827451,4.95995,4.722453,4.731619,6.291787064999991,4.679375062676502,6.0561319399999975,37661776,43636300.0,49.32510736184194,0.8630836253302869,0.2887497496077246,4.764526999999998,0.06292400000000065,1.32067674293798,-1.9851470268677962,2.744699014034532,5.029102460098604
530,729,2011-09-28 13:30:00,4.403289,4.473288,4.070793,4.083293,6.248920824999987,4.4363217400947175,5.862056369999998,33211760,46730326.6,42.07042473913518,0.7107110610264812,0.3706892982089921,4.374124,0.029164999999999882,0.6667620762465785,-7.267204128550266,1.5896980643332776,9.887385578190786
535,734,2011-10-05 13:30:00,3.778296,3.998293,3.675797,3.966628,6.2024650399999866,4.203501437137522,5.688620609999997,71071968,53508249.0,43.96642853896003,1.3282432022770918,0.3902836518210791,3.751629,0.02666700000000022,0.7108112236044721,4.984575057115693,5.822651269249412,8.773498645327793
537,736,2011-10-07 13:30:00,4.259957,4.272624,4.028293,4.087459,6.184644389999987,4.191785471216883,5.630771199999997,47213536,54364671.2,46.28464137894231,0.8684598831897286,0.3432726791493572,4.195792,0.06416500000000003,1.5292702784122765,-4.04928969940307,0.29735041926480543,6.065373099722407
544,743,2011-10-18 13:30:00,4.568288,4.94995,4.454122,4.850786,6.1384619299999885,4.433721938388895,5.464506189999998,32818624,48667938.6,57.23488371563525,0.6743376634407112,0.336299945452859,4.566621,0.0016670000000003071,0.036504014675189975,6.183892083861621,8.354595857354012,11.131890864237674
546,745,2011-10-20 13:30:00,4.69912,4.7766199999999985,4.5099550000000015,4.733286,6.123970404999987,4.481530262490684,5.4142733499999975,24831260,44448667.6,54.753376189618216,0.5586502664930275,0.3090920943172333,4.657453,0.041666999999999454,0.8946306060415308,0.7270723028992646,1.6492449650147005,5.9128084426562335
548,747,2011-10-24 13:30:00,5.0257830000000006,5.247448,5.014117,5.22078,6.1135829999999896,4.595887965440219,5.380073679999998,25085600,41940469.0,62.04024750301242,0.5981239742454955,0.29125924055344393,4.9916160000000005,0.034167000000000065,0.6844877490576209,3.8799327388389004,4.410556524227165,4.653481360726139
559,758,2011-11-08 14:30:00,5.332448,5.464112999999998,5.1741150000000005,5.449112,6.051349474999991,5.00426581274025,5.261792389999996,22998072,25309754.0,59.209143347505034,0.9086643829094506,0.3098311484816841,5.250032,0.08241600000000028,1.5698190030079866,2.1878131769873814,2.4691286253517735,5.60478458634951
567,766,2011-11-18 14:30:00,4.738286,4.769953,4.61912,4.672454,5.988325124999991,4.9632756744074245,5.148260209999997,28215988,25775814.0,45.31399441625727,1.0946691344063857,0.2703976012296806,4.6932870000000015,0.04499899999999979,0.9587949767401778,-1.3893631579014085,0.6683218362082758,3.265405531789615
573,772,2011-11-29 14:30:00,4.436623,4.518288,4.3832900000000015,4.425789,5.908246334999991,4.657899675977633,4.974351909999996,31990576,27689734.2,44.614133434494285,1.155322610500176,0.24569019025791924,4.393289,0.04333399999999976,0.9863680718477604,-0.24419474000833538,1.8407018130681847,3.0798327283843547
581,780,2011-12-09 14:30:00,4.897451,5.114949,4.8816180000000005,5.078283,5.831179604999992,4.866536369174035,4.8324033399999955,27216152,29572348.8,54.848850399387686,0.9203243267575688,0.28089456515933553,4.834952,0.06249900000000075,1.292649854641799,3.692369765414695,4.4410449435839165,4.779788176788919
583,782,2011-12-13 14:30:00,4.932451,5.009117,4.630788,4.69912,5.810576689999992,4.849306470004144,4.783403829999995,32145116,30536958.8,47.057523403968155,1.0526626508727517,0.3182096929021262,4.851618,0.08083300000000015,1.6661039677897178,-4.730528493846175,1.5543185325104993,8.169862235109877
587,786,2011-12-19 14:30:00,4.66662,4.714953,4.440788,4.470788,5.764989649999992,4.752201829183363,4.693429709999996,20038532,29658105.4,42.94558532068897,0.6756511155968851,0.2469407348635632,4.622454,0.044165999999999705,0.9554665119436494,-4.196441964419649,1.035717500032152,6.17379167841383
590,789,2011-12-22 14:30:00,4.96495,5.061783,4.934951,5.04995,5.7378982599999935,4.80338984217349,4.656696759999996,25204140,28273855.8,55.730549091022816,0.8914291767732648,0.2396092006455657,4.909118,0.05583199999999966,1.1373122422398414,1.7120011279066247,1.9503318261009712,2.5700761770481666
591,790,2011-12-23 14:30:00,5.104116,5.1724489999999985,5.054949,5.165783,5.730673339999994,4.8379034762522055,4.649313509999996,14339768,28232644.4,57.983673120316475,0.5079144481414571,0.21033165048417435,5.04995,0.05416600000000038,1.0726046792542576,1.208181788971879,1.3387822690549782,2.324454707653803
593,792,2011-12-28 14:30:00,5.183282,5.187448000000002,4.96245,4.987451,5.717531809999992,4.881260346773347,4.650980179999997,16626164,26651327.6,53.10864714595488,0.6238399921210679,0.19346724089734807,5.175782,0.007500000000000284,0.14490563937971662,-3.778127448979239,0.08037378633849068,4.534010418241031
594,793,2011-12-29 14:30:00,5.02495,5.142457,5.00495,5.125781,5.7133818449999945,4.9045480280330285,4.662388379999997,19461096,25338396.8,56.134007738626146,0.7680476453822049,0.1838519306730111,4.987451,0.03749899999999951,0.7518670358866584,2.0066070309157373,2.338471029562497,2.7474200541464002
599,798,2012-01-06 14:30:00,5.379946,5.392447,5.270781,5.329948,5.685845694999994,5.054185951619843,4.701229659999997,20627088,23487234.2,59.683254192542755,0.8782255000463188,0.17971227749369287,5.366612,0.0133340000000004,0.2484621582480791,-0.9293401829683872,0.23236292706282605,2.308310665914584
600,799,2012-01-09 14:30:00,5.362447,5.389113,5.287447,5.359113,5.679137429999994,5.083226622894143,4.707296269999997,10764404,22108368.2,60.373039294699964,0.4868927413647833,0.1602007081202696,5.329948,0.0324990000000005,0.6097432845498774,-0.06217310865730914,0.497272980040635,1.9227805025752467
603,802,2012-01-12 14:30:00,5.578278,5.594944,5.441612,5.5699440000000005,5.660564694999994,5.2024487878664205,4.745637549999997,20406492,19756001.4,65.16385483238433,1.032926227672772,0.15706579873823878,5.538279,0.039998999999999896,0.7222279700968458,-0.14940094416233143,0.2987660349663435,2.817767970226466
607,806,2012-01-19 14:30:00,5.794109,5.8516080000000015,5.747443,5.828275,5.632733724999996,5.354891913274511,4.801928649999997,12277524,18018547.2,69.83124189196246,0.6813825700664702,0.17158650663202085,5.732442,0.06166699999999992,1.0757544515932291,0.5896678850881114,0.9923700089177084,1.8123711709711925
612,811,2012-01-26 14:30:00,6.076606,6.114106,5.829943,5.894942,5.603271109999995,5.564408085575528,4.8552864899999975,19421268,16463078.2,67.84231492207721,1.1796863116400675,0.20804692979646594,5.996608,0.07999799999999979,1.3340541852994192,-2.9895635820390463,0.6171208072400884,4.87419859851116
