,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,%_change
220,2009-09-22 13:30:00,4.458289,4.490787999999999,4.395789,4.457456,2.767974905,4.086617137658026,3.226663670000001,74481984,93623976.6,73.02821388524893,0.7955439055768542,0.16370177282978227,4.384123000000001,0.07416599999999907,1.6916952375651655
221,2009-09-23 13:30:00,4.488288,4.564954,4.314124,4.3266230000000006,2.775699825,4.109474838833452,3.244705150000001,111861648,92886362.8,64.7539021688891,1.2042849415996295,0.18548382962233684,4.457456,0.030832000000000193,0.6916949937363419
222,2009-09-24 13:30:00,4.3657900000000005,4.387455,4.126625,4.179958,2.78114143,4.116187520849314,3.258763350000001,88442528,92100721.0,56.96236603039746,0.960280517239382,0.2043203722167527,4.3266230000000006,0.03916699999999995,0.9052556693753985
223,2009-09-25 13:30:00,4.149124,4.218291000000001,4.072458999999999,4.120792,2.7871580400000004,4.116626042673189,3.2725298900000013,78173652,90193604.4,54.13262533458742,0.8667316548666504,0.1896982791625644,4.179958,-0.030834000000000472,-0.7376629143163752
224,2009-09-28 13:30:00,4.163293,4.362457,4.157458,4.332458,2.7937746450000005,4.137181467180504,3.2871114200000013,48139500,87588269.8,61.5009992265645,0.5496112676951178,0.20268995937192336,4.120792,0.042501000000000566,1.0313794047358025
225,2009-09-29 13:30:00,4.35829,4.423289,4.278291,4.309957,2.8013912350000005,4.15363627982998,3.302644600000001,73020260,87146051.6,60.39036556771309,0.8379066940997245,0.18826696952894234,4.332458,0.0258320000000003,0.5962435181137429
226,2009-09-30 13:30:00,4.349957,4.359706,4.1357919999999995,4.254124,2.8083586650000005,4.163206538893792,3.3156611400000013,98585208,83385950.2,57.61025368321317,1.182276004093553,0.1971787271467067,4.309957,0.040000000000000036,0.9280835052414684
227,2009-10-01 13:30:00,4.22079,4.229957,3.9257940000000002,3.930878,2.8143215250000013,4.1410800113800965,3.3271035300000014,106565660,84239557.2,44.76230170290742,1.2650311034635875,0.2299665453600301,4.254124,-0.033333999999999975,-0.7835690732099011
228,2009-10-02 13:30:00,3.8199620000000003,3.946627,3.8107949999999997,3.8807949999999996,2.817946490000001,4.1162909626772315,3.3382784200000013,89539456,84923835.8,43.156392058209974,1.0543501145057794,0.20643290902002248,3.930878,-0.11091599999999957,-2.8216596902778357
229,2009-10-05 13:30:00,3.9316269999999998,4.081626,3.886628,4.048293,2.8228131150000006,4.10981496623178,3.3532532700000006,69181252,84942353.6,49.66094865385801,0.8144494362115251,0.20503243176501684,3.8807949999999996,0.05083200000000021,1.309834711702118
230,2009-10-06 13:30:00,4.139125,4.29579,4.1299589999999995,4.225792,2.8294172200000003,4.1208603980192295,3.3695114500000014,76917720,85264852.0,55.47538005163925,0.9021034833907879,0.21564857382376265,4.048293,0.0908319999999998,2.243711114783436
231,2009-10-07 13:30:00,4.195792,4.269124,4.172467,4.257457,2.8362088200000004,4.133869598207874,3.386719610000001,79050548,84906127.6,56.44196225768247,0.931034664216626,0.18590068036782187,4.225792,-0.03000000000000025,-0.7099260919609921
232,2009-10-08 13:30:00,4.369122,4.431622,4.304957,4.364123,2.84419624,4.155798493616648,3.4027694500000014,78604960,84893689.4,59.621879888364106,0.9259222982951192,0.1829667602758665,4.257457,0.11166500000000035,2.6228098134637734
233,2009-10-09 13:30:00,4.364123,4.4407879999999995,4.33329,4.438288,2.852991985,4.182702256129348,3.419585940000001,46450412,82897887.2,61.71472464279446,0.5603328814392268,0.16409957020690005,4.364123,0.0,0.0
234,2009-10-12 13:30:00,4.511622,4.553287999999999,4.44329,4.497455,2.8619252299999998,4.212678707926553,3.4374691000000013,42588736,80946620.2,63.34690016278113,0.5261335914306648,0.15182467765517507,4.438288,0.07333400000000001,1.652303771183844
235,2009-10-13 13:30:00,4.457456,4.489955,4.379123,4.464955000000001,2.87041264,4.2367050214573565,3.4562855700000013,60476296,78546704.2,61.78866712962007,0.7699405928734053,0.14345150824138145,4.497455,-0.039999000000000784,-0.8893696546157945
236,2009-10-14 13:30:00,4.627454,4.707454,4.562454,4.6916199999999995,2.880120875,4.280030257509038,3.4775687000000013,76685168,78408569.0,67.74744215388965,0.978020246741144,0.1682133811810362,4.464955000000001,0.1624989999999995,3.639431976358093
237,2009-10-15 13:30:00,4.627454,4.7391190000000005,4.616619999999999,4.734953,2.889133285,4.323356232984368,3.4971518300000013,60450928,74772417.6,68.75072575349964,0.8084656072428505,0.15678478588577702,4.6916199999999995,-0.06416599999999928,-1.3676725736525823
238,2009-10-16 13:30:00,4.624121,4.683287,4.548287999999999,4.633287999999999,2.897137375,4.352873544128713,3.517318310000001,73204008,74336860.2,63.74098008310414,0.9847605589346644,0.16425483941433267,4.734953,-0.11083200000000026,-2.3407201718792194
239,2009-10-19 13:30:00,4.658286,4.794119,4.6116209999999995,4.750785,2.9042456350000005,4.3907698732593134,3.5376097700000013,73150616,75278527.0,66.75600939658949,0.9717328289380582,0.16881562956074947,4.633287999999999,0.024998000000000964,0.5395304587153005
240,2009-10-20 13:30:00,4.782451999999999,4.782451999999999,4.596621,4.669951999999999,2.9109497300000005,4.417358647234616,3.555701240000001,91663108,76137583.2,62.88210287112168,1.2039140743306391,0.17306947217056218,4.750785,0.03166699999999967,0.6665635258173054
241,2009-10-21 13:30:00,4.647454,4.808285,4.532455000000001,4.5432879999999995,2.91661634,4.4293519189265576,3.5703427600000013,93166168,75202809.2,57.27341779396025,1.2388655289754786,0.19875960412792165,4.669951999999999,-0.022497999999999685,-0.4817608403683739
242,2009-10-22 13:30:00,4.527455000000001,4.71662,4.44329,4.67162,2.92435793,4.45242506950498,3.5859926000000018,94532720,75507318.8,61.062774176546746,1.2519676436981364,0.2174022030959412,4.5432879999999995,-0.015832999999998876,-0.34849210527703456
243,2009-10-23 13:30:00,4.722453,4.727453,4.455789,4.507455,2.931120365,4.457666015266411,3.6012757800000017,127668244,77982048.4,54.41445483348696,1.6371491467515746,0.2309676523219557,4.67162,0.050832999999999906,1.0881236059439745
244,2009-10-26 13:30:00,4.521621,4.668287,4.3257900000000005,4.359123,2.938178625,4.448280966193419,3.6143756500000017,122611692,81705658.0,49.201839841662704,1.5006511788938781,0.25884998924146696,4.507455,0.014165999999999457,0.31427934388694856
245,2009-10-27 13:30:00,4.375789,4.416623,4.262457,4.29329,2.945978545,4.433519921794046,3.6267338600000016,122535564,84181423.2,47.04770309536278,1.4556128815840692,0.23267899193110025,4.359123,0.016665999999999848,0.3823246097896262
246,2009-10-28 13:30:00,4.254124,4.2966239999999996,4.022926,4.033291999999999,2.952424315,4.39540297686128,3.6368004100000015,130396444,85771985.0,39.66220449841117,1.5202684652803593,0.2429337439483253,4.29329,-0.03916599999999981,-0.9122607603958691
247,2009-10-29 13:30:00,4.123292,4.312457,4.099958999999999,4.287457,2.9614825549999995,4.385122407636397,3.6489336200000015,79736812,84430542.6,48.21952580798589,0.9444071960755112,0.25199155796124395,4.033291999999999,0.09000000000000075,2.2314278262025353
248,2009-10-30 13:30:00,4.254124,4.282457,3.9007940000000003,3.9241269999999995,2.9685616449999994,4.341218083099596,3.6576835300000026,163900264,88148583.0,39.57829380715705,1.8593635702572782,0.28565941847093296,4.287457,-0.033332999999999835,-0.7774538613448446
249,2009-11-02 14:30:00,3.9791269999999996,4.124959,3.854961,4.00496,2.975794904999999,4.309193503756777,3.666816760000003,164203784,92899709.6,42.06577636056151,1.7675381839944957,0.2817440638531997,3.9241269999999995,0.05500000000000016,1.4015856265610203
250,2009-11-03 14:30:00,3.930794,4.066626,3.908293,4.050793,2.9852365149999986,4.284583931970418,3.676224990000003,125825708,95345109.0,43.486448712624046,1.319687074876594,0.25089129788989983,4.00496,-0.07416599999999951,-1.8518537014102392
251,2009-11-04 14:30:00,4.149959,4.243208,4.04746,4.065792,2.9934447649999987,4.2637466051160935,3.6880248700000022,130391092,97912136.2,43.970668885678855,1.3317153221298017,0.2371054734174249,4.050793,0.09916600000000031,2.44806387292563
252,2009-11-05 14:30:00,4.162458,4.31079,4.139958,4.304123000000001,3.0034529949999995,4.2675919760574175,3.703316380000002,78401332,97901954.8,51.13522223610336,0.8008147759680893,0.2390786050630686,4.065792,0.09666599999999992,2.3775441537589703
253,2009-11-06 14:30:00,4.229957,4.374124,4.209958,4.33829,3.01341956,4.274325121194806,3.7190245500000025,79258032,99542335.8,52.081220686985596,0.7962243538191114,0.2203504537973014,4.304123000000001,-0.07416600000000084,-1.723138488375003
254,2009-11-09 14:30:00,4.442456,4.6357870000000005,4.435789,4.6357870000000005,3.024744445,4.308750062033396,3.7372493800000015,62144396,100520118.8,59.44354451145545,0.6182284376687386,0.23963709034797606,4.33829,0.1041660000000002,2.4010842981912273
255,2009-11-10 14:30:00,4.604953,4.681619,4.559954,4.6349540000000005,3.03561517,4.339817103744502,3.7551742000000026,82961520,101644380.0,59.416017453202066,0.8161938712204255,0.21014406776098205,4.6357870000000005,-0.030834000000000472,-0.665129782710044
256,2009-11-11 14:30:00,4.734119000000001,4.799119,4.642454,4.706703,3.04574882,4.374758617673596,3.776274820000003,89607380,102290490.6,61.087492347175726,0.8760088985241411,0.19864930082073667,4.6349540000000005,0.09916500000000017,2.1395034341225427
257,2009-11-12 14:30:00,4.681619,4.765786,4.5257879999999995,4.564121,3.05633617,4.392793130276109,3.795999610000003,97978684,104166878.4,56.13930891866328,0.9405934545121206,0.2089864756155525,4.706703,-0.025083999999999662,-0.5329420615662315
258,2009-11-13 14:30:00,4.5957870000000005,4.695787,4.526671,4.63912,3.06806522,4.416252832154576,3.8158627400000023,81538232,104583589.6,58.063554779580905,0.7796465230525995,0.19901885671166436,4.564121,0.031666000000000416,0.6938028154818949
259,2009-11-16 14:30:00,4.736619,4.9049510000000005,4.729119,4.849118,3.080931755,4.457478086235092,3.8360875400000025,70769204,104464519.0,62.96318288331073,0.6774472775775668,0.21572189253374813,4.63912,0.097499,2.101670144337719
260,2009-11-17 14:30:00,4.810785,4.867451,4.750785,4.862451999999999,3.0934399649999995,4.4960470304031785,3.8566373400000025,60363276,102899527.4,63.25673098132947,0.5866234522667011,0.1909579194003112,4.849118,-0.03833299999999973,-0.7905148936363217
261,2009-11-18 14:30:00,4.851618,4.873285,4.761703,4.845784,3.106031504999999,4.529355313221924,3.8762204800000015,56313188,101056878.4,62.588924199864046,0.5572425043360532,0.17111393955023346,4.862451999999999,-0.010833999999999122,-0.22280939739866065
262,2009-11-19 14:30:00,4.741618,4.752452,4.560788,4.642454,3.116985565,4.5401266167245975,3.8943452900000017,98598048,101260144.8,54.96570303216529,0.9737103200350156,0.1995844546626752,4.845784,-0.1041660000000002,-2.1496211964875074
263,2009-11-20 14:30:00,4.039951,4.095791999999999,4.008294,4.064959,3.1240521549999998,4.494872557988922,3.9063701600000016,73693060,98561385.6,40.0467146075589,0.7476869318687825,0.3082283409970063,4.642454,-0.6025029999999996,-12.97811459198087
264,2009-11-23 14:30:00,4.206625,4.299958,4.179958,4.203291,3.13172291,4.467102885799501,3.9221366700000018,71460712,96003836.6,43.969809388722894,0.7443526689224002,0.2899210057477548,4.064959,0.14166599999999985,3.4850536007866215
265,2009-11-24 14:30:00,4.22329,4.235791000000001,4.117458999999999,4.2145410000000005,3.14130739,4.443049372866216,3.9380990100000015,59027040,92828410.4,44.28908858893835,0.6358725711843063,0.247023754310816,4.203291,0.019999000000000322,0.4757938482013337
266,2009-11-25 14:30:00,4.248291,4.284957,4.2057910000000005,4.269124,3.150967795,4.426485051640862,3.9561571600000014,46115884,88614382.4,45.899869241047675,0.5204108266741133,0.20505931573311212,4.2145410000000005,0.0337499999999995,0.800798948212854
267,2009-11-27 14:30:00,3.929127,4.149792,3.909128,4.063292,3.159526875,4.391895237198875,3.9721569900000016,65483008,87901692.2,41.076706345387294,0.7449573081142572,0.24379348679983406,4.269124,-0.3399969999999999,-7.964092867763969
268,2009-11-30 14:30:00,4.052459,4.119125,3.99496,4.100793,3.168630955,4.364171214608507,3.988456840000002,82438244,83828591.2,42.267013767483306,0.9834144033664732,0.21388636509987569,4.063292,-0.01083299999999987,-0.26660648557868527
269,2009-12-01 14:30:00,4.219958,4.2966239999999996,4.192458,4.247458,3.180026675,4.353055670360076,4.0063816600000015,68005052,79018654.6,46.79392203930982,0.8606202211901492,0.2093725238249068,4.100793,0.11916499999999974,2.9059013707836443
270,2009-12-02 14:30:00,4.254124,4.348289,4.224124,4.265791,3.19154323,4.344744749373403,4.022756510000002,58404344,75647586.4,47.349660664605636,0.7720582609361347,0.1880706428686802,4.247458,0.006666000000000061,0.15694092796209075
271,2009-12-03 14:30:00,4.30079,4.369122,4.150792,4.161625,3.20285845,4.327304773242602,4.037564690000002,80898100,73172936.8,44.505216664534856,1.1055740487923125,0.1956354821515101,4.265791,0.034999,0.8204574485716718
272,2009-12-04 14:30:00,4.33329,4.3899550000000005,4.016627,4.234458,3.214851665,4.318462223409973,4.050767890000002,122587548,75382247.6,46.9068457755352,1.626212429357174,0.24005861161363254,4.161625,0.17166499999999996,4.1249511909410375
273,2009-12-07 14:30:00,4.229124,4.294124,4.179124,4.213291000000001,3.227639035,4.308445916418547,4.062934420000002,49506024,73894647.2,46.27999683837655,0.6699541289642966,0.2087939587102245,4.234458,-0.005334000000000394,-0.12596653456004037
274,2009-12-08 14:30:00,4.131625,4.154126,4.039126,4.07996,3.2388681000000004,4.286685352950114,4.0737843200000015,66080532,74091454.0,42.433283587016845,0.8918779215751388,0.20013671903266825,4.213291000000001,-0.08166600000000113,-1.938294791411301
275,2009-12-09 14:30:00,4.08246,4.144125,4.014126999999999,4.122458999999999,3.2505971450000004,4.271044747907246,4.0840908800000015,60172116,72951983.8,44.030201149801215,0.8248180908275725,0.18260203927450108,4.07996,0.002500000000000391,0.06127511054030899
276,2009-12-10 14:30:00,4.199957,4.247458,4.1750419999999995,4.197458,3.26310535,4.264036486201794,4.094740770000001,47047476,70823988.6,46.83313922000944,0.6642872977080537,0.16820127945587576,4.122458999999999,0.07749800000000118,1.8798974107444415
277,2009-12-11 14:30:00,4.248291,4.277457,4.193292,4.258292,3.2764635600000003,4.2634893922778145,4.105932340000002,53850956,68617602.2,49.06148026838381,0.7847979858439297,0.14719220959190693,4.197458,0.050832999999999906,1.2110424928611532
278,2009-12-14 14:30:00,4.339124,4.359957,4.28329,4.348289,3.2913467350000003,4.271565545394212,4.115898900000001,41586028,66619992.0,52.24993979368538,0.6242274541251821,0.13581040719393012,4.258292,0.08083200000000001,1.8982258614486751
279,2009-12-15 14:30:00,4.3032900000000005,4.35829,4.259124,4.294124,3.3061174200000005,4.273713969642381,4.124907150000001,38758164,65019440.0,50.21278380196958,0.596101166051261,0.12664930539544764,4.348289,-0.04499899999999979,-1.0348668177299114
280,2009-12-16 14:30:00,4.351623,4.3891230000000006,4.294124,4.32329,3.320608935000001,4.278435496343108,4.133898730000001,43067144,64154633.4,51.31353592817751,0.6713021603830098,0.11873672904658565,4.294124,0.05749899999999997,1.3390158272094603
281,2009-12-17 14:30:00,4.231624,4.2566239999999995,4.158291,4.172459,3.3351796250000008,4.268342496691384,4.1415819900000015,53842568,64031102.4,45.68790362828597,0.8408814776239117,0.1303022967849392,4.32329,-0.09166600000000003,-2.12028339528461
282,2009-12-18 14:30:00,4.242458,4.247458,4.133293,4.236624,3.3500665600000006,4.265321687482682,4.150498560000002,48304212,61516410.6,48.28534243791466,0.7852248128404292,0.12626797258870434,4.172459,0.06999900000000014,1.6776438066857013
283,2009-12-21 14:30:00,4.30579,4.408288,4.299958,4.364955999999999,3.3658080650000013,4.274810669627187,4.1596151300000015,35197476,59591631.4,53.11487687545153,0.5906446118875678,0.13761697944152826,4.236624,0.06916600000000006,1.6325734830374388
284,2009-12-22 14:30:00,4.399122,4.4407879999999995,4.379123,4.417455,3.3807329100000008,4.2883958439484084,4.169156690000001,31474584,57592325.0,54.967628423899114,0.546506570102874,0.1221707345811462,4.364955999999999,0.03416600000000081,0.7827341214894448
285,2009-12-23 14:30:00,4.458289,4.4691220000000005,4.395789,4.456622,3.3957244250000014,4.304417382619988,4.177364940000001,28063912,56044168.6,56.35338408438244,0.5007463345615586,0.10996130093585962,4.417455,0.04083399999999937,0.9243784034019444
286,2009-12-24 14:30:00,4.480789,4.531621,4.480789,4.526622,3.4101784500000014,4.32557972713237,4.1859148600000005,14532420,54464995.4,58.79392188660636,0.2668212838956744,0.10122072570189472,4.456622,0.024166999999999383,0.5422717026483148
287,2009-12-28 14:30:00,4.570787999999999,4.578288,4.494955,4.540789,3.4245158100000013,4.3460758483578585,4.194964780000001,18202824,52100986.2,59.29005703253571,0.3493758050975242,0.09674879427642097,4.526622,0.044165999999999705,0.9756944582516435
288,2009-12-29 14:30:00,4.580788,4.580788,4.516622,4.521621,3.4388615000000016,4.3627944342285385,4.20433969,21062788,49032213.4,58.26782124481879,0.4295704097257825,0.08860309570731575,4.540789,0.039998999999999896,0.8808821550615961
289,2009-12-30 14:30:00,4.473288,4.527455000000001,4.4692050000000005,4.507455,3.4523855300000017,4.3765716309686775,4.21213294,17838008,46523861.2,57.47908073456511,0.3834163274479032,0.08101482178048686,4.521621,-0.048332999999999515,-1.0689308104327964
290,2009-12-31 14:30:00,4.535787,4.539121,4.375789,4.375789,3.4646187400000024,4.376497094685947,4.218916200000001,18996884,44553488.2,50.620379958300255,0.4263837640438667,0.10159411633536504,4.507455,0.028331999999999802,0.6285586877739168
291,2010-01-04 14:30:00,4.490787999999999,4.607453,4.489955,4.599954,3.478297770000003,4.397778704715857,4.229266099999999,28258660,41921516.2,59.48444076780088,0.6740848748213929,0.13411158725152364,4.375789,0.11499899999999919,2.6280746169433487
292,2010-01-05 14:30:00,4.594954,4.645787,4.541621,4.643287,3.4928267900000027,4.421160447123871,4.238832660000001,33210560,37452666.8,60.94395676975139,0.8867341857749901,0.1266251904386428,4.599954,-0.004999999999999893,-0.10869673914130212
293,2010-01-06 14:30:00,4.629954,4.685786,4.61912,4.655787,3.505518330000003,4.4435058331120745,4.24778257,44198660,37187298.6,61.3761899233247,1.1885418318608385,0.11163539282898224,4.643287,-0.013333000000000261,-0.2871457224160441
294,2010-01-07 14:30:00,4.63162,4.725787,4.586955000000001,4.710453,3.5191790250000032,4.468929372815686,4.2582208,43790236,36072783.8,63.28961197626561,1.2139411319843856,0.11843454462173685,4.655787,-0.02416700000000027,-0.5190744336027459
295,2010-01-08 14:30:00,4.669951999999999,4.766619,4.643287,4.760786,3.5328163950000038,4.496725242071335,4.27187151,39688212,35048588.6,65.00846544110371,1.1323768969116206,0.11965890846630275,4.710453,-0.040501000000000786,-0.8598111476751978
296,2010-01-11 14:30:00,4.823285,4.834117,4.718286,4.77912,3.545847105000004,4.5236199809216835,4.28478805,39461180,34669273.8,65.63956464269933,1.1382176686954428,0.11870193134972705,4.760786,0.06249899999999986,1.3127874262779267
297,2010-01-12 14:30:00,4.679953,4.70662,4.583288,4.63912,3.5588219750000043,4.5346199827386675,4.29538794,71001660,35526809.0,57.161550540937355,1.9985374988223683,0.13798444851229535,4.77912,-0.09916699999999956,-2.0750054403321023
298,2010-01-13 14:30:00,4.6749540000000005,4.7957849999999995,4.601621,4.758287,3.573401000000004,4.555921603430222,4.30614618,58325128,36363764.0,61.69656633704822,1.6039353901867806,0.15202933638422167,4.63912,0.035834000000000366,0.7724309782889938
299,2010-01-14 14:30:00,4.744953,4.819952,4.736619,4.796619000000001,3.5879591900000043,4.578845165008296,4.31522109,39723348,36412023.2,63.05154212381946,1.0909404232171311,0.13485525228816614,4.758287,-0.013334000000000401,-0.28022689678029933
300,2010-01-15 14:30:00,4.773286,4.7899519999999995,4.581621,4.6349540000000005,3.6011415650000043,4.584188863578935,4.3227460199999985,65681108,37542721.4,54.32343165447924,1.7495031140710011,0.1548909392161245,4.796619000000001,-0.023333000000000936,-0.48644680763681525
301,2010-01-19 14:30:00,4.6291199999999995,4.808285,4.622454,4.8016190000000005,3.6142664350000033,4.6048964956190375,4.33169593,42061380,36953662.0,60.40818546202372,1.1382195355902751,0.16262595441209324,4.6349540000000005,-0.005834000000001005,-0.12586964185622995
302,2010-01-20 14:30:00,4.70412,4.709953,4.547455,4.659953,3.626328810000004,4.610139972226747,4.33917918,70345408,38055721.8,53.84249198829895,1.8484843979493248,0.18551046580906974,4.8016190000000005,-0.09749900000000089,-2.0305442810019056
303,2010-01-21 14:30:00,4.663288,4.710786,4.3891230000000006,4.4079559999999995,3.6373728650000032,4.5908843558242,4.34384579,137732456,43182470.8,44.56389383877666,3.1895455134540383,0.21954859935680232,4.659953,0.003334999999999866,0.07156724542071274
304,2010-01-22 14:30:00,4.351623,4.395789,4.0975269999999995,4.115792,3.647785265000004,4.545637464793325,4.345670769999999,138271476,48522315.4,36.67309769026217,2.8496471130889187,0.24226869951760174,4.4079559999999995,-0.05633299999999952,-1.2779846259808294
305,2010-01-25 14:30:00,4.225792,4.242458,4.133293,4.176625,3.658151825000003,4.510493420527293,4.349154069999999,71226244,50680432.0,39.091415721594274,1.4053993067778112,0.21336802463820134,4.115792,0.11000000000000032,2.672632630609135
306,2010-01-26 14:30:00,4.123292,4.25079,4.093292,4.121626,3.667010070000004,4.473458428096123,4.354604019999999,68534796,53380550.8,37.690048024437225,1.283890761202112,0.19940051847865112,4.176625,-0.05333299999999941,-1.2769401131296063
307,2010-01-27 14:30:00,4.11246,4.201625,4.011627,4.180791999999999,3.6760824800000034,4.445585434944111,4.361061449999999,97211940,57331006.6,40.174656726941684,1.6956259058601633,0.1970498888589884,4.121626,-0.009166000000000452,-0.22238796047968573
308,2010-01-28 14:30:00,4.224958,4.224958,3.955794,4.0324599999999995,3.685032390000004,4.406240155425625,4.365119749999999,97955056,61175620.0,36.269897657497935,1.6012106783715474,0.21507841664424127,4.180791999999999,0.044166000000000594,1.056402710299881
309,2010-01-29 14:30:00,4.080793,4.165793,3.8732949999999997,3.884961,3.6928948100000043,4.356594521575564,4.366136409999998,99804108,65273925.0,32.85069004963207,1.529004238675704,0.2344333124831809,4.0324599999999995,0.0483330000000004,1.1985983741934305
310,2010-02-01 14:30:00,3.97496,4.074126000000001,3.96496,4.069126,3.7011655600000033,4.329216567139796,4.367919729999998,67259364,67687049.0,40.40495168237629,0.9936814352772272,0.2231162343623856,3.884961,0.08999899999999972,2.3165998320188983
