time,open,high,low,close,Plot,Plot,52 Week High,52 Week Low,VWAP,200 MA,100 MA,20 EMA,Volume,Volume MA,RSI
1436880600,209.72,211.05,209.65,210.68,NaN,NaN,NaN,NaN,210.46,205.7974225,209.601194,208.5500111,81709575,124209522.8,55.19013889
1436967000,210.73,211.28,210.04,210.61,NaN,NaN,NaN,NaN,210.6433333,205.8609725,209.594904,208.7462005,97914141,124839818.5,54.97061372
1437053400,211.87,212.3,211.58,212.3,NaN,NaN,NaN,NaN,212.06,205.9347725,209.605814,209.0846576,106683266,123838550,59.19099929
1437139800,212.29,212.55,211.8,212.48,NaN,NaN,NaN,NaN,212.2766667,206.0120725,209.612514,209.4080235,89029973,119996651.2,59.62504814
1437399000,212.75,213.18,212.21,212.59,NaN,NaN,NaN,NaN,212.66,206.1032725,209.622114,209.7110689,70446821,116995057.8,59.90570142
1437485400,212.43,212.74,211.39,211.75,NaN,NaN,NaN,NaN,211.96,206.1901225,209.625814,209.9052528,77965048,117358508.9,56.66637421
1437571800,210.93,211.77,210.89,211.37,NaN,NaN,NaN,NaN,211.3433333,206.2643725,209.632914,210.0447526,88667920,118368065,55.21189243
1437658200,211.53,211.65,209.75,210.18,NaN,NaN,NaN,NaN,210.5266667,206.3338225,209.614814,210.0576333,90509128,118278155.5,50.81335044
1437744600,210.3,210.37,207.6,208,NaN,NaN,NaN,NaN,208.6566667,206.4075225,209.583614,209.8616682,117754979,119310536.4,43.91173273
1438003800,206.94,207.55,206.26,206.79,NaN,NaN,NaN,NaN,206.8666667,206.4582725,209.549213,209.5691284,132361082,120719848.5,40.61437264
1438090200,207.79,209.5,206.8,209.33,NaN,NaN,NaN,NaN,208.5433333,206.5412225,209.537913,209.5463542,123544845,116766024.2,49.23235923
1438176600,209.48,211.04,209.31,210.77,NaN,NaN,NaN,NaN,210.3733333,206.6423725,209.570613,209.6628919,105791255,112909331.6,53.36432042
1438263000,210.16,211.02,209.42,210.82,NaN,NaN,NaN,NaN,210.42,206.759423,209.595213,209.7730927,91304374,110675556.7,53.50582159
1438349400,211.42,211.45,210.16,210.5,NaN,NaN,NaN,NaN,210.7033333,206.873423,209.650413,209.842322,103266857,110620216.9,52.40980058
1438608600,210.46,210.53,208.65,209.79,NaN,NaN,NaN,NaN,209.6566667,206.990223,209.703313,209.8373389,113965728,110419734.9,49.96428425
1438695000,209.7,210.2483,208.8,209.38,NaN,NaN,NaN,NaN,209.4761,207.105773,209.726113,209.7937828,81820823,105819763.6,48.55530392
1438781400,210.45,211.31,209.73,210.07,NaN,NaN,NaN,NaN,210.37,207.213773,209.768541,209.8200892,85786817,101908101.5,51.05673265
1438867800,210.29,210.415,207.65,208.35,NaN,NaN,NaN,NaN,208.805,207.304023,209.766241,209.6800807,116030803,100503986.3,45.16175242
1438954200,208.16,208.34,206.87,207.95,NaN,NaN,NaN,NaN,207.72,207.373423,209.766141,209.5153111,117857956,99924039.55,43.89253443
1439213400,209.28,210.67,209.28,210.57,NaN,NaN,NaN,NaN,210.1733333,207.462823,209.767241,209.6157577,80270676,98634103.35,53.17510448
1439299800,208.97,209.47,207.76,208.67,NaN,NaN,NaN,NaN,208.6333333,207.531523,209.758941,209.5256855,126081377,100852693.5,47.09067958
1439386200,207.11,209.14,205.36,208.92,NaN,NaN,NaN,NaN,207.8066667,207.593973,209.744041,209.4680012,172123672,104563170,47.9348486
1439472600,208.73,209.55,208.01,208.66,NaN,NaN,NaN,NaN,208.74,207.656473,209.730641,209.3910487,89383253,103698169.4,47.09330919
1439559000,208.43,209.5087,208.26,209.42,NaN,NaN,NaN,NaN,209.0629,207.711523,209.736641,209.393806,72786528,102885997.1,49.8640583
1439818200,208.71,210.59,208.16,210.59,NaN,NaN,NaN,NaN,209.78,207.773923,209.784941,209.5077292,79072643,103317288.2,53.86934134
1439904600,210.26,210.68,209.699,209.98,NaN,NaN,NaN,NaN,210.1196667,207.826923,209.832041,209.5527074,71692678,103003669.7,51.55675342
1439991000,209.09,210.01,207.35,208.32,NaN,NaN,NaN,NaN,208.56,207.860223,209.857841,209.4353067,172945975,107217572.5,45.79520128
1440077400,206.51,207.17,203.9,203.97,NaN,NaN,NaN,NaN,205.0133333,207.871223,209.815041,208.9148013,194327884,112408510.3,34.81546349
1440163800,201.73,203.9404,197.52,197.63,NaN,NaN,NaN,NaN,199.6968,207.854023,209.727041,207.8400583,346588470,123850184.8,25.29606274
1440423000,187.49,195.84,182.4,189.55,NaN,NaN,NaN,NaN,189.2633333,207.790073,209.565541,206.098148,507244330,142594347.2,18.39352046
1440509400,195.43,195.45,186.92,187.27,NaN,NaN,NaN,NaN,189.88,207.710673,209.373891,204.304991,369833070,154908758.5,16.98509971
1440595800,192.08,194.79,188.37,194.46,NaN,NaN,NaN,NaN,192.54,207.666273,209.240191,203.3673728,339256990,166582045.2,34.11744178
1440682200,197.02,199.42,195.21,199.27,NaN,NaN,NaN,NaN,197.9666667,207.642723,209.160091,202.9771469,274143910,175724022,42.64513927
1440768600,198.5,199.835,197.92,199.28,NaN,NaN,NaN,NaN,199.0116667,207.618248,209.073141,202.6250376,160414352,178581396.8,42.66175599
1441027800,198.11,199.125,197.01,197.67,NaN,NaN,NaN,NaN,197.935,207.586798,208.960841,202.1531293,163298816,181048051.2,40.62124523
1441114200,193.12,194.77,190.73,191.77,NaN,NaN,NaN,NaN,192.4233333,207.524698,208.778141,201.1642598,256000392,189757029.6,34.17109442
1441200600,194.62,195.46,192.42,195.41,NaN,NaN,NaN,NaN,194.43,207.480548,208.641341,200.6162351,160269331,193481155.3,40.45325088
1441287000,196.26,198.05,194.96,195.55,NaN,NaN,NaN,NaN,196.1866667,207.436448,208.501941,200.1337365,152087836,195284007,40.68769979
1441373400,192.85,193.86,191.61,192.59,NaN,NaN,NaN,NaN,192.6866667,207.371648,208.323541,199.4152854,207080961,199745157.2,37.3402382
1441719000,195.94,197.61,195.17,197.43,NaN,NaN,NaN,NaN,196.7366667,207.332698,208.194141,199.2262106,116025739,201532910.4,45.26929996
1441805400,199.32,199.47,194.35,194.79,NaN,NaN,NaN,NaN,196.2033333,207.278748,208.062541,198.8037144,149347735,202696228.3,42.13715725
1441891800,194.56,197.22,194.25,195.85,NaN,NaN,NaN,NaN,195.7733333,207.224598,207.922541,198.5224082,158611063,202020597.8,43.81797931
1441978200,195.375,196.82,194.53,196.74,NaN,NaN,NaN,NaN,196.03,207.171998,207.793941,198.3526551,119691212,203535995.8,45.25587802
1442237400,196.95,197.01,195.43,196.01,NaN,NaN,NaN,NaN,196.15,207.116498,207.647741,198.1295451,79451983,203869268.5,44.2553838
1442323800,196.61,198.99,195.9612,198.46,NaN,NaN,NaN,NaN,197.8037333,207.070598,207.520741,198.161017,113806176,205605945.2,48.3800172
1442410200,198.82,200.41,198.41,200.18,NaN,NaN,NaN,NaN,199.6666667,207.035498,207.406042,198.3533011,99581557,207000389.1,51.11470475
1442496600,200.02,202.89,199.28,199.73,NaN,NaN,NaN,NaN,200.6333333,207.005348,207.295642,198.4844152,276046620,212155421.4,50.36296094
1442583000,195.71,197.56,194.96,195.45,NaN,NaN,NaN,NaN,195.99,206.947173,207.135742,198.1954233,223657456,213621900,43.76952516
1442842200,196.44,197.68,195.21,196.46,NaN,NaN,NaN,NaN,196.45,206.890023,206.994642,198.0301449,105726209,201578786.9,45.58011643
1442928600,193.88,194.46,192.56,193.91,NaN,NaN,NaN,NaN,193.6433333,206.821273,206.849142,197.6377502,153890876,183911114.2,41.91085479
1443015000,194.11,194.67,192.91,193.6,NaN,NaN,NaN,NaN,193.7266667,206.749273,206.677942,197.2532025,92790620,170058991.7,41.47375281
1443101400,192.15,193.45,190.56,192.9,NaN,NaN,NaN,NaN,192.3033333,206.680723,206.493742,196.8386118,159378840,161065084.2,40.44792714
1443187800,194.64,195,191.81,192.85,NaN,NaN,NaN,NaN,193.22,206.612623,206.333242,196.458744,155054777,155110627.6,40.3711154
1443447000,191.78,191.91,187.64,188.01,NaN,NaN,NaN,NaN,189.1866667,206.5368725,206.132942,195.6541017,178515871,156015703.5,33.69970711
1443533400,188.27,189.74,186.93,188.12,NaN,NaN,NaN,NaN,188.2633333,206.4565225,205.925442,194.9365682,159045572,155803041.3,33.96678701
1443619800,190.37,191.825,189.44,191.63,NaN,NaN,NaN,NaN,190.965,206.4102225,205.725542,194.621657,163452044,151175623.9,41.99615982
1443706200,192.08,192.49,189.82,192.13,NaN,NaN,NaN,NaN,191.48,206.3733225,205.540792,194.3843563,131078964,149716105.6,43.05833686
1443792600,189.77,195.03,189.12,195,NaN,NaN,NaN,NaN,193.05,206.3587725,205.390992,194.442989,211003342,152661880.9,48.84855168
1444051800,196.46,198.74,196.33,198.47,NaN,NaN,NaN,NaN,197.8466667,206.3421725,205.275492,194.8265139,126320842,148623874.9,54.82927669
1444138200,198.31,198.98,197,197.79,NaN,NaN,NaN,NaN,197.9233333,206.2972225,205.131292,195.1087507,110274530,148336314.5,53.50893503
1444224600,198.9,199.825,197.48,199.41,NaN,NaN,NaN,NaN,198.905,206.2616725,205.000992,195.5183935,124307295,147084292.5,56.21413005
1444311000,198.95,201.55,198.59,201.21,NaN,NaN,NaN,NaN,200.45,206.2303725,204.882092,196.0604512,153055231,146806500.9,59.06431671
1444397400,201.38,201.9,200.58,201.33,NaN,NaN,NaN,NaN,201.27,206.1982725,204.765092,196.562313,107069240,146175402.3,59.25473554
1444656600,201.42,201.76,200.91,201.52,NaN,NaN,NaN,NaN,201.3966667,206.1670225,204.651492,197.0344737,56395585,145022582.4,59.57537054
1444743000,200.65,202.16,200.05,200.25,NaN,NaN,NaN,NaN,200.82,206.1260725,204.518992,197.3407143,88038718,143734209.5,56.38158416
1444829400,200.18,200.87,198.94,199.29,NaN,NaN,NaN,NaN,199.7,206.0789225,204.381992,197.5263605,99106161,143710439.7,54.02394362
1444915800,200.08,202.36,199.64,202.35,NaN,NaN,NaN,NaN,201.45,206.0526725,204.298492,197.9857548,134142195,136615218.4,59.79499933
1445002200,202.83,203.29,201.92,203.27,NaN,NaN,NaN,NaN,202.8266667,206.0413225,204.204192,198.4890162,114580052,131161348.2,61.36519356
1445261400,202.5,203.37,202.13,203.37,NaN,NaN,NaN,NaN,202.9566667,206.0310225,204.113292,198.9538718,76523897,129701232.6,61.54101344
1445347800,202.85,203.84,202.5471,203.09,NaN,NaN,NaN,NaN,203.1590333,206.0378725,204.032792,199.3477888,78448484,125929113,60.70795103
1445434200,203.61,203.79,201.65,201.85,NaN,NaN,NaN,NaN,202.43,206.0480225,203.935592,199.5860946,102038033,126391483.7,57.02634929
1445520600,202.98,205.51,201.85,205.26,NaN,NaN,NaN,NaN,204.2066667,206.0627725,203.874592,200.1264666,174911723,127168127.8,63.56933162
1445607000,207.25,207.95,206.3,207.51,NaN,NaN,NaN,NaN,207.2533333,206.0708225,203.830492,200.8296602,144442340,126637506,67.12596672
1445866200,207.3,207.37,206.56,207,NaN,NaN,NaN,NaN,206.9766667,206.0845725,203.7992,201.4173116,69032965,121163360.7,65.56351452
1445952600,206.2,207,205.79,206.6,NaN,NaN,NaN,NaN,206.4633333,206.1043225,203.7675,201.910901,77905770,117106370.6,64.29936808
1446039000,207,208.98,206.21,208.95,NaN,NaN,NaN,NaN,208.0466667,206.1386725,203.7722,202.5812914,135906725,115729104.6,68.18099915
1446125400,208.35,209.27,208.21,208.83,NaN,NaN,NaN,NaN,208.77,206.1785225,203.776,203.1764065,90525498,113701431.3,67.77576054
1446211800,209.06,209.44,207.74,207.93,NaN,NaN,NaN,NaN,208.37,206.223073,203.7458,203.6291297,131076942,109705111.3,64.67117141
1446474600,208.32,210.62,208.17,210.39,NaN,NaN,NaN,NaN,209.7266667,206.266873,203.7334,204.2730221,86270811,107702609.8,68.86879034
1446561000,209.97,211.66,209.7,211,NaN,NaN,NaN,NaN,210.7866667,206.311598,203.7433,204.9136867,95246052,106951185.9,69.82616877
1446647400,211.35,211.5,209.7201,210.36,NaN,NaN,NaN,NaN,210.5267,206.347998,203.7558,205.4323832,96224477,105547045,67.48136593
1446733800,210.43,210.98,209.09,210.15,NaN,NaN,NaN,NaN,210.0733333,206.368248,203.7548,205.88168,78408744,101814720.6,66.69000813
1446820200,209.74,210.32,208.46,210.04,NaN,NaN,NaN,NaN,209.6066667,206.393598,203.7493,206.2777105,110471473,101984832.3,66.25173549
1447079400,209.31,209.49,206.95,208.08,NaN,NaN,NaN,NaN,208.1733333,206.406748,203.7023,206.4493571,131008660,105715486,58.83265463
1447165800,207.51,208.6,207.19,208.56,NaN,NaN,NaN,NaN,208.1166667,206.435848,203.6798,206.6503707,75874602,105107280.2,60.01361372
1447252200,208.88,208.94,207.66,207.74,NaN,NaN,NaN,NaN,208.1133333,206.473848,203.6383,206.7541449,67845971,103544270.7,57.0050934
1447338600,206.5,207.06,204.82,204.84,NaN,NaN,NaN,NaN,205.5733333,206.488097,203.5663,206.5718454,121315200,102902921,47.86607034
1447425000,204.35,204.67,202.435,202.54,NaN,NaN,NaN,NaN,203.215,206.503547,203.4867,206.1878601,153577050,104852770.9,42.10113504
1447684200,202.32,205.69,202.18,205.62,NaN,NaN,NaN,NaN,204.4966667,206.522047,203.4443,206.1337782,117645231,106908837.6,50.66936195
1447770600,205.99,207.04,204.88,205.47,NaN,NaN,NaN,NaN,205.7966667,206.525197,203.4008,206.0705612,121123744,109042600.6,50.27912014
1447857000,206.04,208.9,205.99,208.73,NaN,NaN,NaN,NaN,207.8733333,206.548547,203.4339,206.3238411,121342544,110007826.1,57.87294376
1447943400,208.59,209.05,208.2,208.55,NaN,NaN,NaN,NaN,208.6,206.560697,203.4609,206.5358563,88220465,105673263.2,57.35209626
1448029800,209.45,210.12,208.86,209.3108,NaN,NaN,NaN,NaN,209.4302667,206.579501,203.479008,206.8001366,94011519,103151722.2,59.03043288
1448289000,209.38,209.98,208.52,209.07,NaN,NaN,NaN,NaN,209.19,206.601701,203.496608,207.0163141,64931172,102946632.5,58.24909083
1448375400,207.87,209.83,207.41,209.35,NaN,NaN,NaN,NaN,208.8633333,206.614401,203.522908,207.2385699,98874365,103995062.3,58.92982571
1448461800,209.5,209.74,209.01,209.32,NaN,NaN,NaN,NaN,209.3566667,206.626351,203.535908,207.4368013,51980062,99798729.1,58.81916872
1448634600,209.43,209.8,208.86,209.56,NaN,NaN,NaN,NaN,209.4066667,206.629551,203.586208,207.6390107,37317779,97138343.15,59.47477604
1448893800,209.75,209.89,208.56,208.69,NaN,NaN,NaN,NaN,209.0466667,206.624101,203.624108,207.7391049,112822700,96225631.05,55.99470327
1448980200,209.44,210.82,209.11,210.68,NaN,NaN,NaN,NaN,210.2033333,206.626951,203.656108,208.0191902,97858418,96805011.4,61.5384212
1449066600,210.615,211,208.23,208.529,NaN,NaN,NaN,NaN,209.253,206.618946,203.643698,208.0677435,108441259,97464771.75,53.6682272
1449153000,208.83,209.15,204.7511,205.61,NaN,NaN,NaN,NaN,206.5037,206.597096,203.592998,207.8336727,166224154,100964755.6,45.21700945
1449239400,206.08,209.97,205.93,209.62,NaN,NaN,NaN,NaN,208.5066667,206.589001,203.583098,208.0037991,192913879,106690012.4,55.56821174
1449498600,209.23,209.7295,207.2,208.35,NaN,NaN,NaN,NaN,208.4265,206.574706,203.543598,208.0367706,102027111,106267794.3,52.20393049
1449585000,206.49,208.289,205.78,206.949,NaN,NaN,NaN,NaN,207.006,206.550401,203.488288,207.9331734,103372367,104885979.6,48.70106524
1449671400,206.19,208.68,204.18,205.34,NaN,NaN,NaN,NaN,206.0666667,206.518951,203.415788,207.6862045,162401537,109212326.4,44.96910455
1449757800,205.42,207.43,205.14,205.87,NaN,NaN,NaN,NaN,206.1466667,206.491401,203.356988,207.5132327,116128884,111626472,46.42544098
1449844200,203.35,204.14,201.51,201.88,NaN,NaN,NaN,NaN,202.51,206.447501,203.262088,206.9767343,211173305,116119377.3,38.22426724
1450103400,202.07,203.05,199.95,202.9008,NaN,NaN,NaN,NaN,201.9669333,206.402055,203.189296,206.5885501,182385177,117559783.6,41.09142092
1450189800,204.7,206.11,204.58,205.0308,NaN,NaN,NaN,NaN,205.2402667,206.371609,203.159604,206.4401929,154069569,119381000.5,46.65495528
1450276200,206.365,208.39,204.8,208.03,NaN,NaN,NaN,NaN,207.0733333,206.3606085,203.172004,206.5916031,197017008,123175663.7,53.3376193
1450362600,208.4,208.48,204.84,204.86,NaN,NaN,NaN,NaN,206.06,206.3326085,203.127304,206.4266885,173092476,125763160.3,46.68126168
1450449000,202.77,202.93,199.83,200.0208,NaN,NaN,NaN,NaN,200.9269333,206.2952125,203.019812,205.8166039,251393535,133921813.8,38.73435154
1450708200,201.41,201.88,200.09,201.67,NaN,NaN,NaN,NaN,201.2133333,206.2617625,202.928312,205.4216893,99094290,134175952.4,42.33712103
1450794600,202.715,203.85,201.55,203.5,NaN,NaN,NaN,NaN,202.9666667,206.2543625,202.858312,205.2386712,111026246,136480706.1,46.12315124
1450881000,204.69,206.07,204.58,206.02,NaN,NaN,NaN,NaN,205.5566667,206.2619625,202.820612,205.3130835,110987228,137086349.2,50.90362878
1450967400,205.72,206.33,205.42,205.68,NaN,NaN,NaN,NaN,205.81,206.2548625,202.783612,205.3480279,48542150,136914453.6,50.25571441
1451313000,204.86,205.26,203.94,205.21,NaN,NaN,NaN,NaN,204.8033333,206.2517765,202.735012,205.3348824,65899939,138343561.6,49.32115752
1451399400,206.51,207.79,206.47,207.4,NaN,NaN,NaN,NaN,207.22,206.2458765,202.725512,205.5315603,92640672,137334460.2,53.64662087
1451485800,207.11,207.21,205.76,205.93,NaN,NaN,NaN,NaN,206.3,206.2357265,202.705312,205.5695069,63317679,135607423.3,50.52912673
1451572200,205.13,205.89,203.87,203.87,NaN,NaN,NaN,NaN,204.5433333,206.2027765,202.638312,205.4076491,114877859,135929253.3,46.45503645
1451917800,200.49,201.03,198.59,201.0192,NaN,NaN,NaN,NaN,200.2130667,206.1603725,202.561804,204.9897016,222353534,138735722.3,41.47165188
1452004200,201.4,201.9,200.05,201.36,NaN,NaN,NaN,NaN,201.1033333,206.1151225,202.486204,204.6440157,110845849,134632320.8,42.26894608
1452090600,198.34,200.06,197.6,198.82,NaN,NaN,NaN,NaN,198.8266667,206.0592225,202.387804,204.0893476,152112604,137136595.4,38.10285579
1452177000,195.33,197.44,193.59,194.05,NaN,NaN,NaN,NaN,195.0266667,205.9853725,202.234104,203.1332192,213436073,142639780.7,31.77007028
1452263400,195.19,195.85,191.58,191.923,NaN,NaN,NaN,NaN,193.1176667,205.9161875,202.047434,202.0655793,209817228,145010565.3,29.42183904
1452522600,193.01,193.41,189.82,192.11,NaN,NaN,NaN,NaN,191.78,205.8503875,201.868734,201.1174289,187941323,148601187.2,29.91232114
1452609000,193.82,194.55,191.14,193.6608,NaN,NaN,NaN,NaN,193.1169333,205.7899915,201.722142,200.4072738,172330490,146659046.5,34.00815174
1452695400,194.45,194.86,188.38,188.83,NaN,NaN,NaN,NaN,190.69,205.6928915,201.570742,199.3046763,221168886,148598231.9,28.43392027
1452781800,189.55,193.26,187.66,191.93,NaN,NaN,NaN,NaN,190.95,205.6203915,201.513742,198.6023261,240795609,152934533.9,35.71564985
1452868200,186.77,188.76,185.52,187.81,NaN,NaN,NaN,NaN,187.3633333,205.5309415,201.496342,197.5744855,324846450,159326006,31.17558427
1453213800,189.96,190.11,186.2,188.06,NaN,NaN,NaN,NaN,188.1233333,205.4390665,201.504242,196.6683441,195244373,160433600.9,31.74258146
1453300200,185.03,187.495,181.02,185.65,NaN,NaN,NaN,NaN,184.7216667,205.3281665,201.416142,195.618978,286547840,162191316.1,29.24164908
1453386600,186.21,188.87,184.64,186.69,NaN,NaN,NaN,NaN,186.7333333,205.2252165,201.290342,194.7685991,195772941,167025248.7,31.7409632
1453473000,189.78,190.76,188.88,190.52,NaN,NaN,NaN,NaN,190.0533333,205.1379415,201.202742,194.3639706,168319598,169889916.3,40.12814357
1453732200,189.92,190.15,187.41,187.64,NaN,NaN,NaN,NaN,188.4,205.0316415,201.102442,193.7235925,130371686,170859139.2,36.49663519
1453818600,188.42,190.53,188.02,190.2,NaN,NaN,NaN,NaN,189.5833333,204.9324415,201.086742,193.3880122,141036757,175483869.5,41.55936842
1453905000,189.58,191.56,187.06,188.13,NaN,NaN,NaN,NaN,188.9166667,204.8276415,201.013942,192.8872492,185681707,181472957.9,38.86148742
1453991400,189.96,190.2,187.16,189.11,NaN,NaN,NaN,NaN,188.8233333,204.7257415,200.949542,192.5275111,143798780,184030863.3,40.8201871
1454077800,190.02,193.88,189.88,193.7208,NaN,NaN,NaN,NaN,192.4936,204.6421955,200.96085,192.6411577,210529336,191391446.2,49.08500977
1454337000,192.53,194.58,191.84,193.65,NaN,NaN,NaN,NaN,193.3566667,204.5585955,200.92305,192.7372379,136061564,192450631.4,48.97191339
1454423400,191.96,191.97,189.54,190.16,NaN,NaN,NaN,NaN,190.5566667,204.4696455,200.87675,192.4917867,182564890,190461199.2,43.63476483
1454509800,191.41,191.78,187.1,191.3,NaN,NaN,NaN,NaN,190.06,204.3768955,200.83125,192.3782832,205054934,195171653.5,45.71589391
1454596200,190.71,192.75,189.96,191.6,NaN,NaN,NaN,NaN,191.4366667,204.2868955,200.77985,192.304161,139531794,194542613,46.27802903
1454682600,190.99,191.6696,187.2,187.95,NaN,NaN,NaN,NaN,188.9398667,204.1734955,200.69925,191.889479,180788308,192910224.7,40.74908512
1454941800,185.77,186.12,182.8,185.42,NaN,NaN,NaN,NaN,184.78,204.0447955,200.56885,191.2733381,191526694,191995698,37.41254098
1455028200,183.36,186.94,183.2,185.43,NaN,NaN,NaN,NaN,185.19,203.913696,200.42135,190.7168297,184513136,191824288.7,37.43434713
1455114600,186.41,188.34,185.12,185.27,NaN,NaN,NaN,NaN,186.2433333,203.786196,200.27675,190.1980841,148214057,190618467,37.21095529
1455201000,182.34,184.1,181.09,182.86,NaN,NaN,NaN,NaN,182.6833333,203.643296,200.15085,189.4992189,219058885,190512967,33.92681368
1455287400,184.96,186.65,183.96,186.63,NaN,NaN,NaN,NaN,185.7466667,203.523596,200.05255,189.22596,127632393,184854806.2,42.47915978
1455633000,188.77,189.81,187.63,189.78,NaN,NaN,NaN,NaN,189.0733333,203.430196,200.01125,189.2787257,120250668,174625017.1,48.47972395
1455719400,191.16,193.32,191.01,192.88,NaN,NaN,NaN,NaN,192.4033333,203.340996,200.00405,189.6217042,136009496,171663273.2,53.60879102
1455805800,193.2,193.27,191.72,192.09,NaN,NaN,NaN,NaN,192.36,203.244846,199.99595,189.85678,102342997,162453031.1,52.1830529
1455892200,191.17,192.18,190.45,192,NaN,NaN,NaN,NaN,191.5433333,203.160346,199.98745,190.0608962,114792988,158404033.4,52.01333855
1456151400,193.87,194.95,193.79,194.78,NaN,NaN,NaN,NaN,194.5066667,203.094046,200.05515,190.5103346,103640292,155170068.1,56.69805656
1456237800,194,194.32,192.18,192.32,NaN,NaN,NaN,NaN,192.94,203.011296,200.09715,190.6826837,111455289,154224248.3,51.87221859
1456324200,190.63,193.53,189.32,193.2,NaN,NaN,NaN,NaN,192.0166667,202.919196,200.11285,190.9224281,150812152,154713018,53.40020952
1456410600,193.73,195.55,192.83,195.54,NaN,NaN,NaN,NaN,194.64,202.843871,200.14695,191.3621969,110728317,150965348.5,57.28381627
1456497000,196.57,196.68,194.9,195.0892,NaN,NaN,NaN,NaN,195.5564,202.769417,200.147842,191.7171496,129833663,150267092.7,56.31019281
1456756200,195.11,196.23,193.33,193.56,NaN,NaN,NaN,NaN,194.3733333,202.687117,200.098742,191.8926591,125918102,146036531,53.01826955
1456842600,195.01,198.21,194.4542,198.11,NaN,NaN,NaN,NaN,196.9247333,202.616617,200.101942,192.4847868,141799687,146323437.1,60.43058809
1456929000,197.74,199.06,197.25,199,NaN,NaN,NaN,NaN,198.4366667,202.549417,200.097842,193.1052833,102414960,142315940.6,61.7033556
1457015400,198.79,199.795,198.11,199.775,NaN,NaN,NaN,NaN,199.2266667,202.482792,200.083492,193.7404944,95172197,136821803.8,62.82470333
1457101800,200.01,201.35,199.03,200.43,NaN,NaN,NaN,NaN,200.27,202.419792,200.074492,194.3775902,129293601,136309894.1,63.78972202
1457361000,199.34,201.07,199.25,200.59,NaN,NaN,NaN,NaN,200.3033333,202.358342,200.065192,194.9692483,100218998,132281428.6,64.03531779
1457447400,199.32,199.92,198.21,198.4,NaN,NaN,NaN,NaN,198.8433333,202.282842,200.046692,195.2959865,123974866,128903837.2,58.21517013
1457533800,199.36,199.79,198.43,199.38,NaN,NaN,NaN,NaN,199.2,202.214792,200.047592,195.6849402,94801213,124418241.1,59.96857469
1457620200,199.96,201.07,197.38,199.54,NaN,NaN,NaN,NaN,199.33,202.158992,200.019492,196.0520887,156838697,124849473.1,60.2617657
1457706600,201.26,202.81,201.12,202.76,NaN,NaN,NaN,NaN,202.23,202.109292,200.014392,196.6909374,137964528,120794755.2,65.70547538
1457962200,202.16,203.04,201.77,202.5,NaN,NaN,NaN,NaN,202.4366667,202.059492,200.005692,197.2441815,73611974,118093734.3,64.93199853
1458048600,201.36,202.2,201.05,202.17,NaN,NaN,NaN,NaN,201.8066667,202.014642,199.996492,197.7133071,93169090,116739655.4,63.90375168
1458135000,201.6,203.82,201.55,203.34,NaN,NaN,NaN,NaN,202.9033333,201.973492,200.011392,198.2491826,129303179,116404339.5,65.9618279
1458221400,203.24,205.23,202.77,204.63,NaN,NaN,NaN,NaN,204.21,201.939842,200.005092,198.8568795,134278505,118001114.9,68.12009382
1458307800,204.17,204.78,203.8,204.38,NaN,NaN,NaN,NaN,204.32,201.902142,199.973792,199.382891,138372404,119180085.7,67.23040237
1458567000,204.07,204.94,203.8,204.67,NaN,NaN,NaN,NaN,204.47,201.874846,199.950492,199.8864252,72926659,117644404.1,67.75647937
1458653400,203.76,205.23,203.57,204.56,NaN,NaN,NaN,NaN,204.4533333,201.848796,199.930092,200.3315275,97471939,116945236.6,67.31504139
1458739800,204.11,204.33,203.01,203.2092,NaN,NaN,NaN,NaN,203.5164,201.822442,199.872684,200.6055916,81052455,113457251.7,61.97529639
1458826200,202,203.16,201.74,203.12,NaN,NaN,NaN,NaN,202.6733333,201.795792,199.815584,200.845059,84360853,112138878.5,61.62764621
1459171800,203.61,203.86,202.705,203.24,NaN,NaN,NaN,NaN,203.2683333,201.757242,199.768684,201.0731487,62408185,108767604.6,61.93698057
1459258200,202.76,205.25,202.4,205.1208,NaN,NaN,NaN,NaN,204.2569333,201.724696,199.715992,201.4586393,92922863,107117842.7,66.49582441
1459344600,206.3,206.87,205.59,206.02,NaN,NaN,NaN,NaN,206.16,201.704746,199.666192,201.8930546,86365310,104346123.8,68.44190417
1459431000,205.91,206.41,205.33,205.52,NaN,NaN,NaN,NaN,205.7533333,201.686796,199.617792,202.2384779,94584110,103954581.3,66.14134652
1459517400,204.35,207.14,203.98,206.92,NaN,NaN,NaN,NaN,206.0133333,201.670146,199.585492,202.6843372,114423478,104917145.4,69.25733122
1459776600,206.83,207.07,205.89,206.25,NaN,NaN,NaN,NaN,206.4033333,201.648446,199.547592,203.0239241,63496969,101627313.8,66.12117528
1459863000,204.67,206.2642,203.89,204.1892,NaN,NaN,NaN,NaN,204.7811333,201.605492,199.508684,203.1349028,99662158,101599471.8,57.49690961
1459949400,204.29,206.49,203.98,206.42,NaN,NaN,NaN,NaN,205.63,201.583542,199.487284,203.4477692,91839761,99992716.5,63.10660924
1460035800,205.14,205.56,203.09,203.95,NaN,NaN,NaN,NaN,204.2,201.543842,199.449384,203.4956007,113859037,100945607.7,54.52556273
1460122200,205.34,205.85,203.87,204.4992,NaN,NaN,NaN,NaN,204.7397333,201.506138,199.445976,203.5911816,95040598,97855702.75,55.95951841
